id,user_id,date,sss1,sss2,sss3,sss4,sss5,sss6,sss7,sss8,sss9,sss10,sss11,sss12,sss13,sss14
430,1953,2005-04-09,1,1,0,1,1,0,1,1,0,0,1,0,1,0
431,1956,2005-04-10,0,0,0,0,1,0,1,0,0,0,0,1,0,0
432,1960,2005-04-10,1,1,0,0,1,1,0,1,1,0,1,1,0,1
433,1962,2005-04-11,0,1,0,0,0,0,1,0,0,0,0,1,1,0
434,1971,2005-04-12,0,0,0,0,1,0,1,0,0,0,1,0,1,1
454,1973,2005-04-15,1,1,0,0,1,0,1,0,0,0,1,0,1,0
435,1982,2005-04-12,0,1,1,0,1,0,1,1,0,0,0,0,1,1
438,1995,2005-04-12,0,1,0,0,0,1,0,1,1,0,0,0,1,1
439,2000,2005-04-12,0,1,0,0,0,0,0,0,0,0,1,0,0,0
440,2003,2005-04-12,0,0,0,0,1,0,0,0,1,0,1,0,1,0
441,2006,2005-04-12,0,1,0,1,1,0,1,0,1,0,1,0,1,0
448,2009,2005-04-13,1,1,0,0,1,1,1,1,0,0,1,1,1,0
442,2010,2005-04-12,0,0,0,0,1,1,1,1,0,0,1,0,1,1
444,2015,2005-04-12,0,1,1,0,1,0,0,1,1,0,0,0,1,1
446,2028,2005-04-13,1,0,0,0,1,1,0,1,0,0,1,0,1,0
447,2029,2005-04-13,0,0,0,0,1,0,1,0,0,0,0,0,1,0
449,2035,2005-04-13,0,1,1,0,0,0,1,0,0,0,1,1,1,1
457,2043,2005-04-15,0,1,1,1,1,0,0,1,0,0,1,1,0,1
450,2046,2005-04-14,0,1,0,0,0,0,0,1,0,0,0,0,0,0
451,2047,2005-04-14,1,1,0,0,1,1,0,1,1,0,1,1,1,0
970,2060,2005-08-29,1,1,1,0,1,1,1,1,0,0,1,1,1,0
453,2062,2005-04-15,0,1,0,0,1,1,1,0,0,0,0,0,1,1
459,2081,2005-04-17,1,1,0,0,0,1,0,0,0,0,1,1,1,0
460,2083,2005-04-18,0,0,0,0,0,1,0,0,0,0,0,1,0,1
464,2094,2005-04-19,1,0,0,0,0,0,0,1,1,0,1,1,1,0
467,2098,2005-04-20,1,1,1,1,1,1,1,1,0,1,0,0,1,1
466,2100,2005-04-20,1,1,1,1,1,1,1,1,0,0,1,0,0,1
470,2107,2005-04-20,1,0,0,0,0,1,0,0,0,0,1,0,0,1
468,2110,2005-04-20,1,1,0,0,1,1,1,1,1,1,1,0,1,1
471,2132,2005-04-21,0,1,0,0,1,1,1,1,1,1,0,1,1,0
473,2134,2005-04-21,0,0,0,0,1,1,0,1,0,1,0,1,1,0
475,2138,2005-04-22,0,1,1,1,1,1,1,0,1,0,0,1,1,1
476,2142,2005-04-22,0,0,0,0,1,1,0,1,0,0,0,1,1,0
478,2153,2005-04-22,0,1,0,0,0,1,0,0,0,0,1,1,1,0
480,2154,2005-04-22,1,0,0,0,1,1,1,1,0,0,1,1,1,0
481,2158,2005-04-22,0,0,0,0,1,0,0,0,0,0,0,0,0,0
482,2160,2005-04-22,0,1,1,0,1,1,1,1,0,0,0,1,1,1
488,2163,2005-04-24,1,0,1,1,1,1,0,1,1,0,1,1,1,1
486,2170,2005-04-23,0,0,0,0,1,1,0,0,0,0,1,0,1,0
489,2176,2005-04-24,1,1,0,0,0,0,0,1,1,0,0,1,1,0
491,2179,2005-04-24,1,1,1,1,1,1,1,1,1,1,0,1,1,1
493,2190,2005-04-25,1,0,1,0,1,0,0,0,0,0,1,0,1,0
494,2195,2005-04-26,1,1,1,0,1,0,1,1,1,0,1,1,1,0
511,2200,2005-04-29,0,0,0,0,1,1,0,1,1,0,1,0,1,0
496,2202,2005-04-26,0,1,1,0,1,1,1,0,0,0,1,1,1,1
497,2210,2005-04-27,0,1,0,0,1,1,0,0,1,0,1,1,1,0
498,2211,2005-04-27,0,0,1,0,1,1,1,0,0,1,1,1,0,0
499,2213,2005-04-27,1,1,1,1,1,1,1,1,1,0,0,0,1,0
503,2218,2005-04-28,0,0,0,0,1,1,1,1,0,0,0,0,1,0
505,2220,2005-04-28,0,1,0,0,1,1,0,0,0,0,0,1,1,0
506,2226,2005-04-28,0,1,0,0,0,0,1,0,0,0,1,0,0,0
507,2229,2005-04-28,0,0,0,0,0,1,0,0,0,0,0,0,0,0
508,2230,2005-04-28,1,0,0,0,1,1,0,1,1,1,1,1,1,0
512,2237,2005-04-29,0,0,0,0,1,0,1,1,1,0,0,0,1,0
513,2243,2005-04-30,0,0,0,0,1,1,0,1,1,0,1,1,1,0
521,2264,2005-05-04,0,0,0,0,0,1,0,0,0,0,0,0,0,1
517,2270,2005-05-04,0,0,1,0,1,0,0,0,1,1,0,0,0,1
516,2274,2005-05-04,1,0,0,0,1,0,0,0,1,0,1,1,1,0
518,2277,2005-05-04,1,1,1,1,1,0,1,0,1,0,1,1,1,0
519,2279,2005-05-04,1,1,0,0,1,1,1,1,1,0,0,0,1,0
522,2281,2005-05-05,1,1,1,1,1,1,1,1,1,1,0,1,1,0
526,2291,2005-05-06,1,0,0,0,1,1,1,1,0,1,1,0,1,1
528,2298,2005-05-08,0,0,0,0,1,1,1,0,1,1,1,1,1,0
529,2310,2005-05-11,1,0,1,0,1,1,1,0,0,1,0,1,0,0
21049,2311,2008-01-30,0,1,0,1,1,1,0,1,1,0,0,0,1,0
2813,2317,2006-01-08,0,1,0,0,1,1,0,1,1,0,0,1,1,1
530,2318,2005-05-11,0,1,0,0,1,1,0,1,1,0,1,0,1,0
531,2323,2005-05-11,1,1,0,1,1,1,1,1,1,0,0,1,1,0
532,2335,2005-05-12,0,0,0,1,1,0,0,1,1,1,1,1,1,0
533,2338,2005-05-13,1,0,0,0,1,1,1,0,1,0,1,0,0,1
535,2345,2005-05-13,1,1,0,1,1,1,0,0,1,0,0,0,1,1
536,2353,2005-05-15,0,1,0,0,1,0,0,0,1,1,0,0,0,0
537,2357,2005-05-15,1,1,1,1,0,1,0,1,0,0,0,0,0,0
538,2360,2005-05-16,1,1,1,0,1,0,0,0,1,0,0,0,0,0
542,2373,2005-05-18,1,,,1,1,1,,,1,,,,,
545,2381,2005-05-19,1,0,1,0,0,0,0,1,0,0,1,0,1,0
549,2389,2005-05-22,1,1,1,0,1,1,1,0,1,0,1,1,0,0
550,2390,2005-05-22,1,1,0,0,1,1,1,1,0,0,1,0,1,0
567,2394,2005-05-23,0,1,0,1,1,0,1,1,1,1,0,1,1,1
552,2395,2005-05-22,1,0,0,0,1,1,1,1,0,0,0,1,1,1
555,2399,2005-05-23,1,1,1,0,1,1,1,1,1,0,1,1,1,0
556,2401,2005-05-23,1,1,0,0,1,1,1,1,0,0,1,1,1,0
557,2405,2005-05-23,1,0,0,1,1,0,0,1,0,0,0,0,1,0
559,2406,2005-05-23,0,1,0,0,0,0,0,0,0,0,0,0,0,0
560,2408,2005-05-23,0,1,0,0,0,1,1,1,0,0,0,1,1,1
562,2410,2005-05-23,0,1,0,1,0,0,0,1,0,1,1,0,0,0
563,2412,2005-05-23,0,0,0,0,1,0,0,0,0,0,1,1,0,0
572,2415,2005-05-24,1,1,0,0,1,0,1,1,1,0,1,0,1,0
566,2416,2005-05-23,0,0,0,0,1,1,0,1,0,0,0,0,1,1
568,2419,2005-05-23,0,1,0,1,1,0,0,1,1,0,1,0,1,0
576,2422,2005-05-24,1,0,0,1,1,0,1,1,1,1,0,1,1,0
570,2428,2005-05-23,0,0,0,1,1,0,0,1,0,1,0,0,0,0
580,2431,2005-05-24,1,0,1,0,0,1,1,1,1,0,0,1,1,1
571,2433,2005-05-23,0,0,1,1,1,1,0,0,0,0,0,0,0,1
573,2435,2005-05-24,0,0,0,0,0,0,0,0,1,1,1,0,0,0
574,2436,2005-05-24,0,0,1,0,0,0,0,0,1,0,0,1,0,0
577,2437,2005-05-24,1,0,1,0,0,0,1,1,0,0,0,1,1,0
578,2452,2005-05-24,1,0,1,0,1,0,1,1,1,1,0,1,1,0
581,2467,2005-05-24,0,0,0,0,1,1,0,1,1,0,0,0,1,0
582,2469,2005-05-24,0,1,0,1,1,1,0,1,1,1,1,1,1,0
583,2470,2005-05-24,1,0,0,0,1,1,1,1,1,1,1,1,1,0
584,2476,2005-05-25,0,0,0,0,0,0,0,0,0,0,1,0,0,0
585,2501,2005-05-26,0,1,0,0,1,0,0,1,0,1,1,1,0,1
586,2505,2005-05-26,0,1,1,1,1,1,1,1,1,0,0,1,1,1
587,2513,2005-05-27,1,0,1,0,0,1,1,0,1,0,1,0,1,0
588,2517,2005-05-27,1,1,1,1,0,1,0,1,0,0,1,1,0,1
589,2518,2005-05-27,1,0,1,0,1,0,0,1,0,0,1,0,0,1
590,2519,2005-05-27,0,1,0,0,1,0,0,1,1,1,0,0,1,1
591,2530,2005-05-28,1,0,0,0,1,0,1,1,0,1,1,0,1,0
592,2532,2005-05-28,1,1,0,1,1,0,1,0,1,0,1,1,1,0
593,2535,2005-05-28,1,1,1,0,0,1,1,1,1,1,0,1,1,1
594,2543,2005-05-29,0,0,0,0,1,1,1,1,0,0,0,1,1,0
595,2544,2005-05-30,0,1,0,1,1,1,1,1,1,1,1,0,1,0
597,2558,2005-05-31,0,0,0,0,0,1,0,1,0,0,0,1,1,0
599,2569,2005-06-01,1,1,0,1,1,0,0,1,1,0,1,0,1,1
601,2580,2005-06-01,0,0,0,0,1,1,1,0,0,0,0,0,0,1
602,2583,2005-06-02,1,1,1,0,1,1,1,1,1,0,1,1,1,0
604,2600,2005-06-03,0,0,0,0,0,0,1,1,1,0,0,1,1,0
605,2610,2005-06-04,,,,,,,,,,,,,,
606,2621,2005-06-06,0,1,0,0,0,0,0,1,1,0,0,0,1,1
607,2630,2005-06-07,0,1,0,0,1,0,0,0,1,0,1,0,1,1
610,2635,2005-06-07,0,0,0,0,0,1,1,0,0,0,0,0,0,1
612,2637,2005-06-07,1,1,0,1,1,1,1,1,1,1,1,1,1,0
614,2639,2005-06-08,0,1,0,0,0,1,1,0,0,0,0,0,0,0
615,2641,2005-06-08,1,0,1,0,1,1,0,1,0,1,1,1,1,1
616,2643,2005-06-08,1,1,0,0,1,1,1,1,1,0,1,0,0,1
617,2645,2005-06-08,1,1,0,1,1,1,1,1,1,1,0,1,0,1
619,2646,2005-06-08,1,0,0,0,1,0,1,1,0,0,0,1,1,0
620,2655,2005-06-09,1,0,0,0,1,0,1,1,1,0,1,1,1,0
621,2662,2005-06-09,1,0,1,0,1,1,1,1,1,1,0,0,1,1
622,2666,2005-06-10,1,0,1,1,0,0,0,0,0,0,0,0,0,1
624,2675,2005-06-10,0,0,0,0,0,0,0,0,0,0,0,0,1,0
625,2676,2005-06-10,0,1,1,1,1,0,0,1,1,0,1,1,1,0
626,2678,2005-06-10,1,0,0,0,1,1,0,0,0,0,0,1,0,0
627,2681,2005-06-11,0,1,0,0,1,1,0,0,1,0,0,1,0,1
628,2687,2005-06-12,,,,,,,,,,,,,,
629,2689,2005-06-12,0,1,0,0,0,0,1,0,1,0,1,0,0,0
631,2708,2005-06-13,0,0,0,0,1,1,0,1,0,1,1,1,1,1
632,2718,2005-06-14,0,0,0,0,0,1,1,0,0,0,0,1,0,0
633,2721,2005-06-14,0,0,1,0,1,0,1,0,0,0,1,1,1,1
634,2726,2005-06-14,1,1,1,0,1,1,1,1,1,0,1,0,1,0
635,2729,2005-06-15,1,0,0,1,1,1,1,1,1,0,1,0,1,0
639,2740,2005-06-16,1,1,0,1,1,1,1,1,1,1,0,1,,0
641,2742,2005-06-16,0,1,0,0,1,1,0,1,1,0,0,0,1,0
643,2744,2005-06-16,1,1,1,0,0,0,1,1,0,1,1,1,0,0
644,2751,2005-06-17,0,0,0,0,1,0,1,1,1,0,0,0,1,0
645,2755,2005-06-17,0,1,0,0,0,1,0,1,1,0,0,0,1,0
650,2760,2005-06-19,0,0,0,0,0,0,1,0,0,0,0,1,1,0
646,2761,2005-06-18,1,0,1,0,1,1,1,1,1,0,1,0,1,0
647,2762,2005-06-18,1,0,0,1,1,0,0,1,1,0,1,1,1,1
648,2763,2005-06-18,0,0,1,0,1,1,0,1,1,,1,1,1,1
649,2764,2005-06-18,0,1,0,0,1,1,1,1,0,0,0,1,1,0
651,2768,2005-06-19,1,0,0,1,1,1,1,1,1,1,1,1,1,0
654,2772,2005-06-19,0,0,0,0,0,0,0,0,0,0,0,1,1,0
655,2775,2005-06-20,0,1,0,0,1,1,1,0,1,0,1,1,1,0
656,2777,2005-06-20,1,1,1,0,1,1,1,1,0,0,0,1,1,0
657,2840,2005-06-22,0,1,1,1,1,1,0,1,1,0,1,1,0,1
659,2875,2005-06-26,1,0,0,0,1,0,1,1,1,0,1,1,1,1
661,2878,2005-06-27,0,0,0,0,1,1,1,1,1,0,0,0,0,0
662,2880,2005-06-27,0,1,0,0,0,1,1,0,1,0,1,0,0,0
663,2883,2005-06-27,1,1,1,0,0,1,1,0,1,0,1,0,0,1
664,2895,2005-06-28,1,0,0,0,1,0,1,1,0,1,1,1,1,1
665,2897,2005-06-28,0,0,0,0,0,0,1,0,0,0,1,1,0,1
666,2915,2005-06-30,1,0,0,0,1,1,1,0,0,1,1,0,1,1
667,2918,2005-06-30,1,0,0,1,0,0,0,0,1,1,1,0,1,1
668,2921,2005-06-30,1,0,1,0,1,1,1,1,0,1,1,0,1,0
672,2926,2005-07-02,0,0,0,0,1,1,1,1,1,0,1,1,1,0
670,2930,2005-07-01,0,1,0,0,1,0,0,1,1,1,0,0,0,0
671,2938,2005-07-01,1,1,0,0,1,1,1,1,1,1,1,1,1,0
674,2941,2005-07-02,0,0,0,0,0,1,0,0,0,0,1,0,0,0
675,2955,2005-07-04,1,1,0,0,1,1,1,1,1,0,1,0,1,0
676,2968,2005-07-04,0,0,0,0,0,0,0,0,0,0,0,0,0,1
677,2982,2005-07-05,1,1,1,0,0,1,0,0,0,1,0,1,1,1
678,2990,2005-07-06,0,1,0,0,0,0,0,0,0,0,1,0,0,0
679,2991,2005-07-06,1,0,1,0,1,1,0,1,1,1,1,1,1,0
682,3002,2005-07-07,0,0,0,0,1,0,0,0,0,0,0,0,1,1
684,3009,2005-07-08,0,1,0,0,1,0,1,0,0,0,1,1,0,1
683,3010,2005-07-08,0,1,1,0,1,1,1,1,0,0,0,0,1,0
685,3012,2005-07-08,0,0,1,0,0,0,0,1,0,0,0,1,0,0
686,3013,2005-07-08,1,0,0,1,1,1,0,0,0,0,0,0,1,1
688,3043,2005-07-12,0,0,0,0,0,1,0,0,0,1,0,0,1,0
689,3053,2005-07-12,0,1,1,0,1,1,0,1,1,1,1,0,0,1
690,3065,2005-07-12,1,0,0,0,0,1,1,0,1,0,1,1,0,0
691,3068,2005-07-12,1,1,0,0,1,1,1,1,1,1,1,0,1,0
692,3083,2005-07-14,1,1,0,0,0,1,0,0,0,0,0,0,0,1
19217,3087,2007-10-07,1,1,0,0,0,0,0,0,1,0,1,0,0,0
693,3090,2005-07-14,1,1,0,0,0,0,1,1,0,0,1,1,1,0
694,3102,2005-07-15,0,1,0,1,0,1,0,1,0,1,1,0,1,0
696,3110,2005-07-15,0,1,0,0,1,1,1,0,1,0,1,1,0,0
697,3116,2005-07-15,0,0,1,0,1,1,1,1,1,0,1,1,1,0
699,3126,2005-07-16,0,1,0,0,0,0,0,0,1,0,0,0,1,0
701,3138,2005-07-17,0,1,0,0,1,0,1,0,1,0,0,1,1,0
703,3140,2005-07-17,1,1,1,0,1,0,1,1,1,1,1,1,1,0
704,3145,2005-07-18,0,1,0,0,1,0,0,0,0,0,1,1,1,0
707,3157,2005-07-18,1,0,0,0,1,1,1,1,1,1,1,0,1,0
708,3159,2005-07-18,1,1,1,0,1,1,0,0,0,0,0,0,0,0
710,3161,2005-07-19,1,0,0,0,0,0,1,0,1,0,0,1,0,0
711,3162,2005-07-19,1,0,0,0,1,1,1,1,1,1,0,0,1,0
713,3166,2005-07-19,0,1,0,1,1,1,0,1,0,0,0,0,1,0
712,3169,2005-07-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0
839,3181,2005-07-31,0,0,0,0,0,0,0,1,0,1,1,0,1,0
722,3184,2005-07-20,0,1,0,0,0,1,0,0,0,0,1,0,0,0
758,3187,2005-07-21,0,0,0,0,0,0,0,1,0,0,1,0,1,0
716,3191,2005-07-19,0,0,0,0,1,0,0,0,0,0,1,1,1,0
718,3193,2005-07-19,0,0,0,0,1,1,0,0,1,1,0,1,1,0
773,3197,2005-07-22,1,1,0,0,0,1,0,1,0,0,0,0,0,1
753,3202,2005-07-21,0,0,0,0,1,1,1,0,0,1,1,1,0,0
719,3206,2005-07-19,0,0,0,1,1,1,1,1,0,0,1,0,1,0
746,3208,2005-07-20,0,1,0,0,0,1,0,1,0,0,0,0,0,1
720,3209,2005-07-19,0,0,1,0,1,0,0,0,0,0,0,0,0,0
721,3213,2005-07-19,1,1,0,0,0,1,1,1,0,1,0,1,0,0
723,3220,2005-07-20,0,1,1,0,0,0,0,0,0,0,1,0,0,1
724,3225,2005-07-20,1,1,1,0,1,0,0,1,1,1,1,0,1,0
725,3227,2005-07-20,0,0,0,0,0,1,0,1,1,0,0,0,1,0
727,3229,2005-07-20,0,1,1,0,1,0,1,0,0,1,1,0,1,1
751,3230,2005-07-21,0,1,0,0,0,1,0,0,0,0,0,0,0,0
726,3232,2005-07-20,1,1,0,0,1,0,1,1,1,1,0,1,0,0
792,3233,2005-07-24,1,1,0,0,1,1,1,0,1,0,1,1,1,0
728,3234,2005-07-20,0,1,0,1,1,0,1,1,0,0,1,1,1,0
750,3236,2005-07-21,0,0,0,0,0,0,0,0,1,1,1,1,0,0
735,3239,2005-07-20,1,1,0,1,1,0,1,1,0,0,0,0,1,1
729,3241,2005-07-20,0,1,0,0,0,0,0,0,0,0,0,1,,0
768,3245,2005-07-21,0,0,0,0,1,0,0,1,0,0,0,0,1,0
730,3246,2005-07-20,0,0,0,0,1,1,1,1,0,0,1,0,1,0
732,3247,2005-07-20,0,0,0,1,0,0,0,0,0,0,0,0,1,0
734,3254,2005-07-20,0,1,1,0,1,1,0,0,0,1,1,1,1,0
737,3258,2005-07-20,1,1,1,1,1,0,1,1,0,0,0,1,1,1
738,3261,2005-07-20,1,1,0,1,1,1,1,1,1,1,1,0,1,0
740,3262,2005-07-20,0,0,0,0,1,1,0,0,0,0,0,0,1,0
741,3266,2005-07-20,1,0,0,0,1,1,1,0,0,0,1,1,1,0
742,3267,2005-07-20,1,0,0,0,1,1,0,1,0,0,0,0,1,0
743,3269,2005-07-20,1,1,0,1,1,0,0,1,0,0,1,0,1,0
745,3271,2005-07-20,1,1,0,1,1,1,0,1,0,1,1,1,1,0
744,3272,2005-07-20,0,1,0,1,1,1,1,1,1,1,1,1,1,0
747,3273,2005-07-20,0,1,0,0,1,0,0,1,1,1,1,0,1,0
748,3278,2005-07-20,1,0,1,0,1,0,1,0,0,1,1,1,1,0
759,3292,2005-07-21,1,1,1,0,1,1,1,1,1,0,1,0,1,0
749,3297,2005-07-21,0,1,0,1,1,0,0,0,1,0,0,0,0,0
752,3298,2005-07-21,1,0,0,0,1,1,1,1,0,0,1,0,1,0
754,3299,2005-07-21,0,1,0,1,0,0,0,1,1,0,0,1,0,1
755,3301,2005-07-21,1,0,0,1,1,1,1,1,0,1,1,1,1,0
772,3302,2005-07-22,1,1,0,0,0,1,0,1,0,0,0,0,0,0
756,3303,2005-07-21,1,1,0,1,0,1,0,1,0,1,1,0,1,0
761,3309,2005-07-21,0,1,1,1,0,1,0,0,1,1,1,0,0,0
763,3312,2005-07-21,1,1,1,1,1,0,1,1,1,1,1,1,1,0
765,3314,2005-07-21,0,1,0,0,0,0,0,0,0,0,0,0,0,0
767,3316,2005-07-21,1,1,0,1,1,1,0,1,1,1,0,1,1,0
779,3320,2005-07-22,0,0,0,0,0,1,1,0,1,0,1,0,1,0
2169,3321,2005-11-10,1,1,1,0,1,0,1,1,0,0,1,1,1,1
770,3323,2005-07-22,1,0,0,0,1,1,1,1,1,1,1,0,1,0
771,3326,2005-07-22,1,1,0,1,0,1,1,1,1,0,1,0,1,0
774,3329,2005-07-22,1,1,1,1,1,1,1,1,0,0,1,1,1,0
775,3332,2005-07-22,0,1,1,0,1,0,1,1,0,0,1,1,1,0
776,3333,2005-07-22,1,0,0,0,0,1,1,0,0,0,0,0,0,1
780,3335,2005-07-22,1,1,1,1,1,1,1,1,0,0,0,1,1,0
777,3337,2005-07-22,1,1,0,1,1,1,1,1,1,0,0,1,1,0
778,3338,2005-07-22,0,1,0,0,0,0,1,0,0,0,0,0,0,0
781,3344,2005-07-22,0,1,0,0,1,1,0,1,0,0,0,1,1,0
782,3346,2005-07-22,1,0,1,1,1,0,1,0,0,1,1,1,0,0
784,3355,2005-07-23,1,0,0,0,1,0,1,1,1,1,1,1,0,1
785,3358,2005-07-23,0,1,1,1,1,1,1,1,1,0,0,1,0,0
786,3359,2005-07-23,0,0,0,0,1,0,0,0,0,0,0,0,0,0
787,3364,2005-07-23,1,1,1,0,0,1,0,1,1,1,1,1,1,1
788,3365,2005-07-23,0,1,1,1,1,1,0,1,1,1,1,1,0,0
789,3368,2005-07-24,1,0,0,0,1,1,1,1,0,0,1,1,1,0
790,3380,2005-07-24,1,0,0,0,1,1,0,1,0,0,1,1,1,0
791,3381,2005-07-24,0,1,0,0,0,0,0,0,0,1,0,0,0,1
823,3389,2005-07-28,0,0,0,1,1,1,1,0,0,1,1,1,0,1
793,3390,2005-07-24,1,1,0,1,1,1,1,1,1,1,1,0,1,1
794,3399,2005-07-24,1,1,1,1,1,0,0,1,1,1,1,0,1,1
796,3402,2005-07-24,1,1,1,0,0,1,0,1,0,0,0,1,1,0
797,3403,2005-07-24,0,0,0,0,0,1,0,0,1,0,0,1,0,0
799,3405,2005-07-25,1,0,1,1,0,1,1,1,0,0,1,0,1,0
800,3406,2005-07-25,0,0,0,0,0,1,1,0,0,0,0,0,0,0
804,3417,2005-07-25,0,1,1,0,1,1,0,0,0,1,1,0,1,0
805,3420,2005-07-25,0,1,1,0,1,1,1,0,0,1,1,,0,0
808,3429,2005-07-25,1,0,1,0,1,1,1,1,1,1,0,1,1,0
809,3433,2005-07-25,1,0,1,0,0,1,1,0,0,0,1,1,0,1
810,3439,2005-07-26,0,0,0,1,1,1,1,1,1,1,1,1,1,1
811,3449,2005-07-26,0,1,0,1,1,1,1,0,0,0,1,1,1,0
812,3455,2005-07-26,1,0,1,0,1,0,1,1,1,0,1,1,1,0
813,3459,2005-07-26,0,1,0,0,1,1,1,1,0,0,1,0,1,1
814,3461,2005-07-26,0,0,0,0,1,0,0,0,0,1,1,0,0,0
815,3463,2005-07-27,0,1,1,0,1,0,0,0,0,1,1,1,0,1
816,3465,2005-07-27,1,0,0,1,1,1,1,1,1,0,0,1,1,0
871,3470,2005-08-06,0,0,1,1,1,0,1,1,0,0,0,1,1,0
817,3471,2005-07-27,1,0,0,1,1,0,1,0,0,0,0,1,1,0
818,3473,2005-07-27,0,1,1,0,0,1,0,1,1,0,1,1,1,1
819,3477,2005-07-27,0,0,0,0,1,1,0,1,0,0,1,1,1,0
820,3486,2005-07-28,1,1,0,1,1,1,0,1,1,0,0,1,1,0
867,3491,2005-08-04,0,1,0,0,1,0,1,0,0,0,1,1,0,0
821,3492,2005-07-28,1,0,0,1,1,0,1,0,0,0,1,1,0,0
822,3500,2005-07-28,1,1,0,1,0,1,0,1,1,0,1,0,1,0
825,3502,2005-07-28,1,0,1,0,1,1,1,0,0,0,1,1,1,1
824,3503,2005-07-28,0,1,0,,1,0,0,1,1,0,0,1,0,1
827,3513,2005-07-29,0,0,0,0,0,1,0,0,1,0,0,0,0,1
829,3514,2005-07-29,1,0,1,1,1,1,1,1,0,0,1,1,1,1
830,3518,2005-07-29,1,0,0,,1,1,0,1,1,0,1,1,1,1
832,3520,2005-07-29,1,1,1,0,1,1,0,1,1,0,1,1,1,1
836,3523,2005-07-30,0,1,1,1,1,0,1,1,0,1,1,1,1,0
833,3526,2005-07-30,0,0,0,1,1,1,0,1,0,0,0,1,0,0
837,3536,2005-07-30,0,1,0,1,1,1,1,0,1,1,0,1,0,0
838,3538,2005-07-30,1,0,1,0,1,1,0,0,0,0,0,1,0,1
840,3544,2005-07-31,0,1,1,0,0,1,0,0,0,0,1,0,0,1
841,3548,2005-07-31,1,0,1,1,1,1,1,,,1,1,1,1,0
843,3556,2005-07-31,0,1,0,0,0,1,0,0,0,0,0,0,1,1
842,3557,2005-07-31,1,0,1,1,1,1,1,1,0,1,1,1,1,0
844,3559,2005-07-31,0,1,1,0,1,1,0,1,0,1,0,0,1,0
845,3564,2005-08-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0
846,3566,2005-08-01,0,1,0,0,1,1,1,1,1,0,1,1,1,0
847,3567,2005-08-01,0,0,0,0,1,0,1,0,0,1,1,0,1,0
849,3571,2005-08-01,0,0,0,0,1,0,0,1,1,1,1,1,1,0
850,3573,2005-08-01,1,0,1,0,0,0,0,0,1,0,0,0,1,0
851,3576,2005-08-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0
852,3579,2005-08-01,0,1,1,0,1,0,1,1,1,0,1,0,1,0
853,3587,2005-08-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0
854,3591,2005-08-01,1,0,1,0,1,0,0,0,0,0,1,1,0,0
855,3593,2005-08-01,1,0,0,0,1,1,0,1,0,0,1,0,0,0
856,3594,2005-08-02,0,0,0,1,1,1,1,0,1,0,1,1,1,0
857,3597,2005-08-02,0,0,0,0,1,1,0,1,0,0,1,1,0,1
858,3598,2005-08-02,0,0,0,0,1,1,1,1,1,0,1,1,1,1
859,3601,2005-08-02,0,1,1,0,1,1,0,1,0,0,0,0,0,0
860,3606,2005-08-02,1,0,0,0,0,0,1,0,1,0,0,1,1,0
861,3611,2005-08-02,0,0,1,0,1,1,0,1,1,0,1,1,1,0
862,3613,2005-08-02,1,1,1,1,1,1,1,1,1,0,0,1,1,0
863,3627,2005-08-03,1,1,0,0,0,1,0,0,1,0,0,1,0,1
864,3629,2005-08-03,1,1,1,1,1,1,1,0,1,0,1,1,1,0
2937,3630,2006-01-19,1,1,1,0,1,1,1,1,0,0,1,1,1,0
865,3632,2005-08-03,1,1,0,1,0,0,1,0,0,0,0,0,1,1
868,3653,2005-08-05,0,1,0,0,1,1,1,1,0,0,1,1,1,0
869,3663,2005-08-05,0,0,0,0,0,1,1,0,0,0,1,0,1,0
870,3670,2005-08-06,0,1,0,0,0,1,1,0,0,0,1,1,1,0
872,3674,2005-08-06,0,1,0,1,1,1,0,1,0,0,1,1,1,1
873,3676,2005-08-06,0,0,0,0,0,0,1,0,0,0,0,0,0,1
952,3690,2005-08-26,0,1,0,0,1,1,0,1,1,1,1,1,0,0
874,3698,2005-08-08,1,1,1,0,1,1,0,1,1,1,0,1,1,0
876,3706,2005-08-08,1,1,1,1,1,1,1,1,0,1,1,1,1,1
877,3709,2005-08-08,1,1,1,0,1,1,1,1,1,1,0,1,0,0
878,3713,2005-08-08,0,0,0,0,1,1,1,1,0,0,1,1,0,1
879,3714,2005-08-09,0,1,0,1,1,1,0,1,1,0,1,1,0,0
883,3717,2005-08-09,0,1,0,0,1,1,1,1,1,0,1,1,1,0
881,3718,2005-08-09,1,1,1,1,1,1,1,1,1,1,0,1,1,0
884,3729,2005-08-09,1,0,1,0,1,1,1,1,0,0,1,1,1,0
887,3732,2005-08-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,3733,2005-08-11,1,1,0,0,1,0,0,0,1,0,0,0,0,0
888,3736,2005-08-09,1,1,1,1,0,0,1,0,1,1,1,0,1,0
889,3742,2005-08-10,0,1,0,0,1,1,0,1,1,1,1,1,1,1
891,3768,2005-08-11,1,0,0,0,1,1,1,1,0,0,1,1,1,1
892,3770,2005-08-11,1,0,1,0,1,1,1,1,0,0,0,1,0,1
