user_id,sex,age,id,starttime,endtime,Q01,Q02,Q03R,Q04R,Q05R,Q06,Q07R,Q08,Q09,Q10,Q11R,Q12,Q13,Q14,Q15,Q16,Q17R,Q18,Q19,Q20,Q21,Q22
131624,female,18.7,85,2008-02-20T14:04:19Z,2008-02-20T14:06:08Z,slightly agree,slightly agree,slightly disagree,slightly agree,strongly agree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree,strongly agree,slightly agree,slightly agree,slightly agree,strongly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree
132074,female,18.3,86,2008-02-20T14:05:59Z,2008-02-20T14:07:52Z,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly agree,strongly disagree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree
106157,female,18.2,87,2008-02-20T14:06:06Z,2008-02-20T14:07:58Z,slightly agree,strongly agree,slightly disagree,slightly disagree,slightly disagree,slightly agree,NA,slightly agree,slightly agree,slightly agree,slightly disagree,slightly agree,strongly agree,slightly agree,strongly agree,slightly agree,strongly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree
129165,female,21.8,88,2008-02-20T14:06:09Z,2008-02-20T14:08:00Z,strongly agree,slightly agree,slightly disagree,strongly disagree,strongly disagree,slightly agree,slightly disagree,slightly disagree,slightly agree,strongly agree,slightly agree,slightly disagree,strongly agree,slightly agree,strongly agree,slightly agree,strongly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree
132066,male,18.6,89,2008-02-20T14:08:54Z,2008-02-20T14:11:36Z,slightly agree,strongly agree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,strongly disagree,strongly agree,strongly agree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree
106409,female,20,90,2008-02-20T14:13:25Z,2008-02-20T14:14:08Z,strongly agree,strongly agree,strongly disagree,strongly disagree,strongly disagree,strongly agree,strongly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree
131623,female,18.3,91,2008-02-20T14:13:48Z,2008-02-20T14:15:06Z,strongly agree,strongly agree,slightly agree,slightly disagree,slightly disagree,strongly agree,slightly disagree,slightly agree,strongly agree,strongly agree,slightly disagree,slightly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,slightly agree,slightly agree,slightly agree,slightly disagree,strongly agree
132062,female,20.7,92,2008-02-20T14:12:53Z,2008-02-20T14:15:44Z,strongly agree,strongly agree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree,strongly disagree,slightly disagree,slightly agree,strongly agree,strongly agree,strongly agree,slightly disagree,strongly agree,slightly agree,strongly agree,strongly agree,slightly disagree
132068,female,19.9,93,2008-02-20T14:14:44Z,2008-02-20T14:16:03Z,slightly disagree,slightly disagree,slightly agree,strongly disagree,slightly agree,slightly agree,slightly disagree,slightly agree,strongly agree,strongly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly disagree,strongly disagree,slightly agree,slightly disagree,slightly disagree
132073,male,19.3,94,2008-02-20T14:15:14Z,2008-02-20T14:16:40Z,slightly agree,strongly agree,slightly disagree,slightly agree,slightly agree,slightly agree,strongly agree,NA,strongly agree,strongly agree,slightly agree,slightly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree
132055,female,19.1,95,2008-02-20T14:17:20Z,2008-02-20T14:19:16Z,slightly agree,strongly agree,slightly agree,slightly disagree,slightly disagree,strongly agree,slightly disagree,strongly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree,strongly agree,slightly agree,strongly agree,slightly agree,slightly disagree,slightly agree,slightly agree,strongly agree,slightly disagree,strongly agree
132077,female,18.5,96,2008-02-20T14:17:40Z,2008-02-20T14:19:30Z,strongly agree,strongly agree,strongly disagree,strongly disagree,strongly disagree,slightly agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,slightly disagree,strongly agree,slightly agree,slightly agree,slightly agree,strongly agree
132063,male,19.4,97,2008-02-20T14:27:25Z,2008-02-20T14:28:28Z,slightly agree,strongly disagree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly disagree,strongly agree,slightly agree,strongly agree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly agree
106151,male,19.4,98,2008-02-20T14:29:54Z,2008-02-20T14:31:52Z,strongly agree,strongly agree,slightly disagree,strongly disagree,NA,strongly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,strongly disagree,strongly agree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly agree,strongly agree,strongly agree,strongly agree,slightly agree
132072,male,18.7,99,2008-02-20T14:31:26Z,2008-02-20T14:32:43Z,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree,strongly disagree,strongly disagree,strongly agree,strongly agree,strongly agree,slightly agree,strongly agree,strongly agree,slightly agree,slightly agree,slightly agree,slightly agree,strongly agree,strongly agree,strongly agree,strongly agree,slightly disagree
132078,female,19.1,100,2008-02-20T14:34:21Z,2008-02-20T14:36:41Z,slightly agree,strongly agree,slightly disagree,slightly disagree,strongly disagree,slightly agree,strongly disagree,slightly agree,slightly agree,strongly agree,strongly disagree,slightly disagree,slightly agree,slightly agree,slightly agree,strongly agree,strongly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree
132080,female,19.2,101,2008-02-20T14:34:33Z,2008-02-20T14:37:05Z,slightly agree,slightly disagree,strongly disagree,strongly disagree,NA,slightly agree,slightly disagree,slightly agree,NA,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree,strongly agree,slightly disagree,strongly disagree,strongly disagree,slightly disagree,strongly disagree,slightly agree
132065,female,17.9,102,2008-02-20T14:36:58Z,2008-02-20T14:38:54Z,slightly disagree,slightly agree,NA,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,strongly disagree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly agree
132081,female,19.4,103,2008-02-20T14:43:20Z,2008-02-20T14:45:32Z,slightly agree,slightly agree,strongly disagree,slightly disagree,slightly agree,strongly agree,strongly disagree,slightly agree,slightly agree,strongly agree,slightly agree,slightly agree,slightly agree,strongly agree,strongly agree,slightly agree,strongly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree
132076,male,19.6,104,2008-02-20T14:46:52Z,2008-02-20T14:49:30Z,strongly agree,slightly agree,slightly agree,slightly agree,slightly disagree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,slightly agree,slightly agree,slightly agree,strongly agree,strongly agree,strongly agree,slightly agree,strongly agree,strongly agree,strongly agree,strongly agree,slightly agree
132097,male,18.7,105,2008-02-20T15:37:56Z,2008-02-20T15:39:39Z,strongly agree,strongly disagree,slightly agree,slightly agree,strongly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly disagree,strongly agree,strongly disagree,slightly agree,slightly agree,slightly agree,slightly disagree,strongly agree
132260,female,20.8,106,2008-02-21T13:48:54Z,2008-02-21T13:51:12Z,strongly agree,strongly agree,strongly disagree,strongly disagree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,strongly agree,strongly agree,strongly agree,strongly agree,NA,NA,slightly agree,slightly agree,slightly agree,strongly agree
132275,male,18.7,107,2008-02-21T15:29:19Z,2008-02-21T15:30:39Z,slightly agree,strongly disagree,strongly disagree,slightly disagree,slightly disagree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,slightly disagree,strongly agree,strongly agree,slightly agree,slightly agree,strongly agree,slightly disagree,strongly agree,slightly agree,strongly agree,strongly agree,slightly agree
132433,female,18,108,2008-02-22T11:07:39Z,2008-02-22T11:09:19Z,slightly agree,slightly agree,slightly agree,slightly disagree,strongly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly agree,strongly agree,strongly agree,strongly agree,strongly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly agree
132429,female,18.6,109,2008-02-22T11:09:04Z,2008-02-22T11:10:29Z,slightly agree,strongly agree,slightly agree,slightly disagree,slightly agree,strongly agree,slightly disagree,slightly agree,strongly agree,strongly agree,slightly disagree,slightly disagree,strongly agree,strongly agree,strongly agree,strongly agree,slightly disagree,slightly agree,slightly agree,strongly agree,slightly agree,strongly agree
132435,female,18.4,110,2008-02-22T11:13:50Z,2008-02-22T11:15:56Z,strongly agree,strongly agree,strongly disagree,strongly disagree,strongly disagree,slightly agree,slightly disagree,slightly agree,strongly agree,slightly agree,slightly agree,slightly agree,strongly agree,slightly agree,strongly agree,slightly agree,strongly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree
108983,male,18.2,111,2008-02-22T11:16:57Z,2008-02-22T11:18:34Z,strongly agree,strongly agree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,strongly agree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree
130579,female,18.9,112,2008-02-22T11:21:10Z,2008-02-22T11:22:52Z,slightly agree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,strongly agree,slightly agree,slightly agree,slightly agree,strongly agree,slightly agree,strongly agree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree
109010,male,19,113,2008-02-22T11:20:51Z,2008-02-22T11:23:37Z,strongly agree,strongly agree,slightly disagree,slightly disagree,slightly disagree,slightly agree,strongly disagree,strongly agree,strongly agree,strongly agree,slightly disagree,slightly agree,strongly agree,slightly agree,strongly agree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree,strongly agree
106397,female,35.9,114,2008-02-22T11:26:32Z,2008-02-22T11:27:13Z,slightly agree,strongly agree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,strongly agree,slightly disagree,slightly agree,slightly agree,slightly disagree,strongly agree,slightly agree,slightly disagree,strongly disagree,strongly agree,slightly agree,slightly agree,slightly agree,slightly agree
132434,female,19.2,115,2008-02-22T11:27:23Z,2008-02-22T11:29:39Z,strongly agree,strongly agree,strongly disagree,strongly disagree,slightly disagree,strongly agree,strongly disagree,strongly agree,slightly agree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,slightly agree,strongly agree
108949,male,19.5,116,2008-02-22T11:31:29Z,2008-02-22T11:32:57Z,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly disagree,strongly agree,slightly agree,slightly agree,slightly agree,slightly agree,strongly agree,slightly agree,strongly agree,slightly agree,strongly disagree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly agree
132432,male,19.1,117,2008-02-22T11:38:16Z,2008-02-22T11:41:04Z,strongly agree,slightly agree,slightly disagree,slightly disagree,strongly disagree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,slightly disagree,strongly agree,slightly agree,strongly agree,strongly agree,slightly agree,slightly disagree,strongly agree,strongly agree,strongly agree,strongly agree,slightly agree
