user_id,sex,age,id,starttime,endtime,Q01,Q02,Q03R,Q04R,Q05,Q06,Q07R,Q08,Q09R,Q10R,Q11R,Q12R,Q13,Q14,Q15R,Q16,Q17R,Q18,Q19R,Q20R,Q21,Q22,Q23R,Q24,Q25R
131798,female,20.4,75,2008-02-19T10:21:42Z,2008-02-19T10:25:38Z,strongly disagree,strongly disagree,strongly agree,slightly agree,strongly agree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,strongly disagree,strongly disagree,NA,strongly disagree,slightly disagree,slightly disagree,strongly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree
131810,female,18.2,76,2008-02-19T12:11:33Z,2008-02-19T12:13:46Z,slightly disagree,strongly disagree,strongly disagree,slightly disagree,slightly agree,strongly disagree,slightly disagree,strongly disagree,slightly agree,strongly agree,slightly agree,slightly agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,slightly agree,slightly agree,strongly disagree,slightly agree,strongly disagree,slightly disagree,slightly disagree,slightly agree,slightly disagree
131811,female,18.5,77,2008-02-19T12:13:31Z,2008-02-19T12:16:19Z,strongly agree,strongly disagree,strongly agree,slightly agree,strongly disagree,strongly disagree,slightly disagree,strongly agree,slightly disagree,strongly agree,slightly disagree,strongly agree,strongly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly disagree,slightly disagree,slightly disagree,strongly agree
131818,female,21.8,78,2008-02-19T13:05:38Z,2008-02-19T13:08:09Z,strongly agree,slightly disagree,strongly agree,slightly disagree,slightly agree,slightly disagree,slightly disagree,strongly agree,slightly disagree,strongly agree,slightly disagree,strongly agree,slightly agree,strongly disagree,slightly agree,slightly disagree,slightly agree,strongly disagree,strongly disagree,strongly agree,slightly disagree,strongly disagree,strongly agree,slightly agree,slightly agree
131819,female,18.6,79,2008-02-19T13:14:39Z,2008-02-19T13:17:27Z,strongly agree,strongly disagree,strongly agree,slightly disagree,slightly disagree,strongly disagree,slightly disagree,strongly agree,slightly agree,slightly agree,slightly disagree,strongly agree,slightly agree,strongly disagree,slightly agree,slightly agree,slightly disagree,slightly agree,strongly disagree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly agree
131835,female,22,80,2008-02-19T15:12:59Z,2008-02-19T15:15:20Z,slightly agree,strongly disagree,slightly disagree,slightly disagree,strongly disagree,strongly agree,slightly disagree,strongly agree,strongly disagree,slightly disagree,slightly disagree,strongly agree,strongly agree,slightly disagree,NA,strongly disagree,strongly disagree,slightly agree,slightly disagree,strongly agree,strongly disagree,strongly disagree,strongly disagree,slightly agree,slightly disagree
131968,female,19.5,82,2008-02-20T10:19:56Z,2008-02-20T10:22:46Z,slightly agree,slightly disagree,strongly agree,slightly agree,slightly agree,strongly disagree,strongly disagree,slightly agree,strongly disagree,slightly disagree,slightly disagree,slightly disagree,strongly agree,strongly disagree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree,strongly disagree,slightly agree,slightly disagree,slightly disagree,strongly agree,slightly disagree
131976,female,18.8,83,2008-02-20T11:40:51Z,2008-02-20T11:42:43Z,slightly disagree,strongly disagree,strongly agree,slightly disagree,strongly disagree,slightly agree,slightly agree,strongly disagree,slightly disagree,slightly disagree,slightly agree,strongly agree,strongly disagree,slightly agree,slightly disagree,strongly disagree,slightly agree,strongly disagree,slightly disagree,slightly agree,slightly agree,strongly disagree,strongly agree,slightly disagree,slightly agree
131991,male,18.9,84,2008-02-20T12:49:28Z,2008-02-20T12:51:30Z,slightly disagree,slightly agree,slightly disagree,strongly disagree,slightly agree,strongly disagree,strongly disagree,slightly disagree,strongly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly agree,strongly agree,slightly disagree,slightly disagree,strongly disagree,slightly agree,strongly disagree,strongly disagree,strongly disagree,strongly agree,slightly agree,strongly disagree
132055,female,19.1,85,2008-02-20T14:05:33Z,2008-02-20T14:08:30Z,slightly agree,strongly disagree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree,strongly agree,slightly disagree,strongly disagree,slightly disagree,strongly disagree,slightly disagree,strongly disagree,slightly agree,strongly disagree,strongly disagree,slightly disagree,slightly disagree,slightly agree,strongly disagree,slightly disagree,strongly agree,strongly disagree,slightly disagree
132073,male,19.3,86,2008-02-20T14:06:28Z,2008-02-20T14:08:49Z,strongly agree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly disagree,strongly agree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly agree,strongly disagree,strongly disagree,strongly disagree,strongly agree,strongly disagree,slightly agree
132062,female,20.7,87,2008-02-20T14:06:49Z,2008-02-20T14:10:24Z,strongly agree,slightly agree,strongly disagree,strongly agree,strongly agree,slightly agree,strongly agree,slightly agree,strongly agree,slightly agree,slightly disagree,strongly agree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree
132074,female,18.3,88,2008-02-20T14:07:53Z,2008-02-20T14:10:26Z,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly disagree
132068,female,19.9,89,2008-02-20T14:12:25Z,2008-02-20T14:14:05Z,strongly disagree,strongly disagree,strongly agree,slightly disagree,strongly disagree,strongly disagree,strongly agree,slightly disagree,slightly disagree,slightly agree,slightly agree,strongly agree,strongly disagree,strongly disagree,slightly disagree,strongly disagree,strongly agree,slightly agree,slightly agree,slightly agree,strongly disagree,strongly disagree,slightly disagree,slightly agree,strongly disagree
106409,female,20,90,2008-02-20T14:14:08Z,2008-02-20T14:14:54Z,strongly agree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree
132066,male,18.6,91,2008-02-20T14:12:02Z,2008-02-20T14:15:12Z,slightly agree,strongly disagree,slightly agree,strongly disagree,slightly disagree,strongly disagree,slightly disagree,slightly disagree,strongly disagree,strongly agree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly agree,strongly agree,slightly disagree,slightly disagree,slightly agree,slightly agree,strongly agree
106157,female,18.2,92,2008-02-20T14:14:26Z,2008-02-20T14:16:00Z,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly agree,strongly disagree,strongly agree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly agree
132077,female,18.5,93,2008-02-20T14:14:28Z,2008-02-20T14:17:16Z,strongly agree,slightly agree,slightly agree,slightly disagree,strongly agree,slightly disagree,strongly disagree,strongly agree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,strongly disagree,strongly disagree,slightly agree,slightly disagree,strongly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree,strongly disagree,strongly disagree,slightly agree
129165,female,21.8,94,2008-02-20T14:16:02Z,2008-02-20T14:18:19Z,strongly disagree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly disagree,slightly disagree,strongly disagree,slightly disagree,slightly agree,slightly agree,strongly disagree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly agree,slightly agree,strongly agree,strongly agree,strongly disagree,slightly disagree,strongly agree,slightly agree,slightly agree
132063,male,19.4,95,2008-02-20T14:28:29Z,2008-02-20T14:29:09Z,strongly agree,slightly agree,slightly disagree,strongly disagree,slightly disagree,slightly agree,strongly agree,slightly agree,slightly disagree,strongly disagree,slightly disagree,slightly agree,strongly agree,slightly agree,slightly disagree,strongly disagree,slightly disagree,slightly agree,strongly agree,slightly agree,slightly disagree,strongly disagree,slightly disagree,slightly agree,strongly agree
132072,male,18.7,96,2008-02-20T14:28:50Z,2008-02-20T14:30:34Z,slightly agree,strongly disagree,slightly disagree,slightly agree,slightly disagree,strongly disagree,strongly disagree,slightly agree,strongly disagree,slightly disagree,strongly disagree,slightly disagree,slightly disagree,strongly agree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly disagree
132078,female,19.1,97,2008-02-20T14:28:18Z,2008-02-20T14:31:32Z,strongly agree,strongly disagree,slightly agree,slightly disagree,slightly disagree,strongly disagree,slightly disagree,strongly agree,strongly agree,slightly agree,strongly agree,strongly disagree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly agree,strongly disagree,slightly agree,slightly disagree,strongly disagree,strongly disagree,strongly agree,slightly disagree,slightly disagree
106151,male,19.4,98,2008-02-20T14:32:09Z,2008-02-20T14:34:14Z,strongly disagree,strongly disagree,strongly disagree,strongly disagree,slightly agree,slightly agree,slightly agree,strongly agree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,slightly disagree,strongly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly agree,NA,slightly disagree
132065,female,17.9,99,2008-02-20T14:39:09Z,2008-02-20T14:41:15Z,slightly agree,slightly disagree,strongly agree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly agree,strongly disagree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree
132080,female,19.2,100,2008-02-20T14:42:10Z,2008-02-20T14:43:17Z,slightly agree,strongly disagree,strongly agree,slightly disagree,slightly disagree,strongly disagree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,strongly agree,slightly agree
132076,male,19.6,101,2008-02-20T14:42:59Z,2008-02-20T14:46:52Z,slightly disagree,strongly disagree,strongly agree,slightly agree,slightly disagree,strongly disagree,strongly agree,strongly disagree,slightly agree,slightly agree,slightly agree,slightly disagree,strongly disagree,strongly disagree,slightly agree,strongly disagree,slightly agree,slightly disagree,strongly agree,slightly disagree,strongly disagree,strongly disagree,strongly agree,slightly disagree,slightly disagree
132081,female,19.4,102,2008-02-20T14:45:32Z,2008-02-20T14:48:29Z,strongly agree,slightly agree,strongly agree,slightly disagree,slightly disagree,slightly agree,strongly disagree,slightly agree,slightly disagree,strongly disagree,strongly disagree,strongly agree,strongly agree,slightly agree,strongly disagree,slightly disagree,slightly disagree,slightly agree,strongly disagree,NA,slightly disagree,slightly agree,slightly agree,slightly agree,slightly disagree
132097,male,18.7,103,2008-02-20T15:32:10Z,2008-02-20T15:34:08Z,NA,slightly disagree,slightly disagree,strongly disagree,slightly disagree,slightly disagree,strongly disagree,strongly agree,slightly disagree,slightly disagree,slightly disagree,slightly agree,strongly agree,strongly disagree,strongly disagree,strongly disagree,slightly disagree,strongly disagree,strongly disagree,strongly agree,slightly disagree,strongly disagree,strongly agree,strongly agree,strongly agree
