user_id,date,Op1,Ne1,Ne2,Op2,Ex1,Ex2,Co1,Co2,Ne3,Ag1,Ag2,Ne4,Ex3,Co3,Op3,Ex4,Op4,Ex5,Ag3,Co4,Co5,Ne5,Op5,Ag4,Op6,Co6,Ex6,Ne6,Co7,Ag5,Co8,Ex7,Ne7,Co9,Op7,Ne8,Ag6,Ag7,Co10,Ex8,Ex9
6940,2005-11-22,,0,5,3,1,2,3,2,2,4,4,2,3,3,4,2,,2,2,2,2,1,5,2,0,4,2,1,2,3,1,2,1,2,3,1,5,1,4,3,3
6941,2005-11-22,6,5,2,3,2,5,3,,6,5,3,0,3,4,3,5,6,1,4,0,1,4,5,5,4,3,4,6,0,3,2,4,5,5,3,5,5,4,5,5,4
6942,2005-10-25,6,5,2,4,3,4,2,2,,5,5,,,4,4,5,5,4,4,3,5,3,5,5,5,4,3,3,3,5,1,5,3,4,5,3,6,5,2,5,4
6963,2005-11-25,6,1,4,3,4,2,3,4,1,5,4,2,3,5,4,3,1,2,4,5,4,1,4,4,5,4,5,2,5,5,4,4,1,4,5,1,5,4,5,2,4
6985,2005-11-21,6,3,3,3,6,5,1,1,3,3,3,1,4,1,3,6,3,5,5,0,0,5,2,4,1,5,5,1,1,5,0,6,3,6,4,3,5,2,2,5,5
6986,2005-11-25,3,5,5,4,0,0,1,1,3,5,5,4,4,1,1,3,3,0,2,2,1,2,6,4,4,4,3,3,1,2,2,3,3,1,5,3,6,3,3,3,5
7087,2006-03-02,6,4,3,3,2,2,3,4,3,4,4,5,2,4,4,4,0,3,5,4,3,2,5,4,4,4,3,3,1,3,2,4,4,2,4,3,6,3,2,4,3
7092,2006-01-01,6,3,3,0,2,1,3,4,4,6,5,3,3,2,5,3,0,1,4,5,3,4,5,5,3,5,4,4,3,5,3,3,4,5,4,4,6,5,5,3,3
7104,2005-11-29,1,4,2,6,2,3,1,3,3,5,5,4,1,5,4,3,1,3,4,4,3,0,5,5,6,4,2,3,3,5,1,2,4,4,6,3,6,6,4,3,4
7122,2005-10-26,0,4,3,3,4,6,6,4,3,5,2,5,4,4,6,5,0,5,5,2,2,4,0,5,2,5,2,2,5,5,6,5,1,4,5,1,2,1,4,5,2
7125,2005-10-26,6,2,6,4,3,2,2,4,4,4,5,5,1,5,5,1,6,3,2,2,2,4,5,5,1,4,1,3,1,3,4,2,4,3,4,5,4,2,4,1,1
7126,2005-10-26,6,2,1,5,3,6,5,5,0,6,5,3,3,6,5,5,4,5,4,4,5,5,3,6,6,5,4,0,5,0,5,5,2,6,6,1,6,3,6,5,6
7127,2005-10-26,6,3,5,1,5,4,4,3,1,6,6,2,5,6,3,5,0,4,6,2,5,5,2,6,4,2,5,2,5,5,5,6,1,6,6,1,6,6,5,5,6
7129,2005-10-26,,4,3,3,2,3,2,2,4,5,4,4,1,4,3,4,,3,4,5,3,3,3,6,4,3,2,4,3,4,3,4,4,3,5,3,5,3,4,4,4
7130,2005-10-26,2,5,4,5,5,4,2,3,0,1,2,3,5,4,4,4,1,4,5,0,4,1,1,,6,4,5,1,3,1,0,6,1,4,6,1,5,4,5,5,6
7131,2005-10-26,6,1,5,5,5,5,5,5,0,5,5,5,3,5,5,5,0,4,5,1,4,0,4,5,3,5,5,0,4,5,4,5,0,4,5,0,6,6,3,5,5
7133,2006-02-22,6,6,6,3,4,5,5,5,1,6,5,6,0,5,3,4,4,3,6,6,4,6,3,5,4,4,3,2,5,5,5,6,6,6,5,5,6,5,5,5,6
7134,2005-10-26,6,2,2,4,5,5,4,5,1,5,2,2,3,5,4,5,0,4,5,1,2,4,5,5,3,5,5,2,1,2,4,5,2,4,4,2,3,4,1,5,4
7135,2005-10-26,6,3,5,4,1,2,2,1,4,6,3,5,3,5,3,4,3,2,3,2,4,2,3,4,4,5,3,2,2,5,5,5,3,3,5,3,6,5,4,4,5
7136,2005-10-26,6,4,0,6,4,5,1,1,2,5,3,2,5,2,3,6,0,3,2,2,1,6,6,6,3,6,5,1,3,0,0,6,1,3,6,1,4,2,5,6,5
7137,2005-11-23,3,5,5,1,3,5,3,4,1,6,5,1,3,3,4,5,3,5,4,1,1,5,3,5,5,5,4,3,1,1,0,6,1,3,5,1,6,4,3,5,6
7140,2005-10-26,5,1,3,3,2,1,1,0,3,5,5,5,2,3,3,3,3,3,3,,5,1,5,3,4,2,3,3,2,3,3,4,3,3,3,1,5,1,5,1,
7141,2005-10-26,6,6,6,0,6,6,5,5,6,6,2,6,6,4,3,6,0,6,6,0,2,4,6,2,3,6,6,5,0,6,2,6,6,0,0,6,0,6,2,4,6
7143,2005-10-26,3,5,4,4,5,3,0,1,3,4,3,4,3,1,3,4,0,5,1,0,1,0,4,5,5,2,5,2,0,1,0,6,1,1,3,3,3,2,2,5,5
7144,2005-10-26,5,1,1,6,0,2,0,1,6,2,5,6,0,3,5,3,5,5,0,1,0,4,6,5,5,6,0,6,0,2,4,3,6,3,5,6,5,5,1,4,5
7145,2005-11-23,4,2,4,2,2,2,2,2,1,4,5,1,1,2,4,3,3,3,3,3,4,5,4,3,5,2,2,4,4,4,2,2,4,2,5,4,5,6,4,2,1
7146,2005-10-26,6,1,1,5,4,3,4,5,3,6,4,3,5,4,2,4,0,0,3,5,5,4,6,5,3,4,5,2,6,5,2,6,3,6,5,2,6,6,5,5,6
7147,2005-10-26,4,3,4,2,2,2,3,2,3,4,4,3,3,2,4,3,2,2,4,5,3,3,2,5,1,4,4,3,3,5,1,5,1,5,4,1,5,3,4,3,5
7148,2005-10-26,6,4,4,5,4,4,2,2,4,5,5,5,1,2,4,3,0,3,5,3,2,4,5,3,4,4,2,5,3,4,2,3,4,3,4,5,5,3,2,2,5
7149,2005-10-26,3,3,5,5,3,4,3,3,3,4,4,3,2,4,6,4,4,3,2,4,3,5,6,5,5,5,2,3,3,4,1,5,2,3,5,2,4,4,5,4,5
7150,2005-10-26,5,1,4,6,3,4,3,3,3,4,5,2,3,5,5,3,5,2,3,6,5,1,6,4,5,5,5,2,5,5,5,4,1,5,6,3,5,3,5,4,5
7151,2005-11-23,6,2,4,5,2,2,3,3,3,3,5,4,3,4,4,4,1,2,4,2,3,1,4,5,4,4,2,2,4,5,5,2,2,4,5,3,6,3,3,3,3
7185,2006-06-20,3,2,1,5,3,5,1,4,1,5,5,1,2,5,5,5,3,5,5,2,3,3,4,5,6,3,2,2,4,5,1,5,1,2,5,1,4,5,5,5,4
7203,2005-10-28,6,1,3,5,4,5,1,1,5,5,2,2,5,3,5,5,0,2,5,1,1,2,6,4,5,5,6,1,2,3,1,5,1,2,6,1,5,2,2,5,5
7224,2005-12-01,6,5,5,0,5,5,6,5,1,6,6,2,5,5,3,6,0,4,6,5,3,6,6,6,0,6,5,1,5,5,5,6,4,5,6,4,6,4,3,6,6
7314,2005-10-27,6,1,2,6,5,5,4,3,3,6,3,4,2,4,5,3,4,2,3,2,0,4,1,,4,5,3,4,1,3,0,2,3,2,6,4,3,4,6,3,5
7315,2005-10-27,3,2,5,1,2,1,5,3,0,6,3,2,4,4,5,5,3,4,6,5,2,4,6,6,3,4,4,1,2,5,2,3,1,5,5,1,5,5,6,5,4
7327,2005-11-25,6,1,1,5,3,4,4,5,3,5,4,4,2,4,5,5,1,3,4,3,3,1,5,5,5,5,3,1,3,5,2,4,1,5,6,1,5,5,5,5,5
7330,2005-10-27,0,6,6,6,6,2,4,6,3,3,3,5,5,6,6,6,0,6,5,6,2,3,5,5,0,6,4,1,2,1,3,6,3,3,6,3,3,4,5,4,5
7331,2005-10-27,6,6,5,4,6,5,2,5,,5,2,3,5,3,2,6,0,3,4,1,1,3,0,5,3,3,5,1,3,2,1,6,3,3,6,3,5,2,3,5,6
7380,2005-11-25,6,1,5,0,2,2,1,1,1,3,4,4,4,2,4,4,0,2,2,2,4,1,1,5,5,1,4,4,4,5,0,6,0,5,5,1,5,2,4,1,6
7401,2005-10-25,6,1,3,3,2,3,1,1,3,4,4,3,3,2,3,3,0,1,3,2,2,3,5,5,5,3,3,1,3,3,4,3,2,3,3,3,3,2,2,5,3
7427,2005-11-25,6,3,3,4,5,5,5,3,2,6,6,3,,5,3,6,4,3,5,3,6,3,5,6,6,6,3,3,4,6,3,3,1,5,6,4,6,6,4,4,5
7446,2006-09-07,1,2,1,5,5,5,5,4,1,6,5,2,3,4,3,6,1,5,5,4,5,3,3,5,6,5,5,1,4,4,4,5,1,5,6,1,5,4,5,5,5
7496,2005-10-28,6,1,2,5,5,5,3,2,2,6,5,4,5,3,5,3,0,3,5,4,1,1,6,5,5,4,6,2,5,5,2,6,2,5,6,1,6,4,4,5,6
7499,2005-10-28,6,3,2,2,1,0,3,2,5,6,3,0,0,3,6,1,5,3,5,2,3,6,3,5,0,3,1,5,1,3,2,1,5,3,2,5,5,6,3,2,1
7500,2005-10-28,5,4,4,1,4,4,1,1,4,6,5,4,1,2,4,4,2,1,5,2,1,4,2,6,4,5,2,5,2,6,0,6,2,2,5,2,6,4,4,5,5
7503,2005-10-28,6,2,4,1,3,3,3,2,2,5,2,3,3,3,3,4,0,3,3,4,2,4,3,5,1,4,2,3,4,5,1,5,1,2,2,,4,3,3,3,4
7504,2005-10-28,3,1,4,1,5,5,2,2,0,5,4,6,2,2,4,5,0,4,5,4,4,0,6,4,4,5,5,1,5,3,4,2,0,4,5,0,2,2,4,5,4
7505,2005-10-28,5,2,3,2,2,2,2,2,3,6,3,3,3,2,2,1,1,2,3,1,2,1,2,5,1,2,3,3,3,3,3,3,1,5,2,1,3,3,5,2,4
7506,2005-10-28,4,4,4,5,2,2,4,3,2,4,4,3,2,2,4,1,3,2,4,2,2,4,3,4,2,4,2,3,2,2,1,3,2,4,5,1,4,4,4,3,4
7508,2005-10-28,6,2,3,4,1,5,2,3,1,5,5,5,5,4,4,4,5,1,4,1,1,2,1,5,5,5,4,1,1,5,1,4,1,4,5,1,5,,1,5,1
7509,2005-10-28,6,1,5,0,2,3,5,5,3,6,5,5,5,5,1,6,0,0,,2,0,4,0,6,6,1,0,2,3,6,5,3,0,5,1,0,6,4,5,3,3
7512,2005-10-28,,1,5,1,2,2,2,3,0,4,5,4,4,3,5,4,,3,,5,5,1,5,4,3,3,4,2,5,3,4,5,0,5,5,1,6,3,5,1,5
7514,2005-10-28,6,1,3,3,5,5,2,4,0,6,3,3,4,4,2,5,0,5,5,1,6,6,3,6,1,5,5,1,3,5,0,6,3,3,2,1,5,5,5,6,6
7519,2005-10-28,3,3,3,3,4,4,2,4,1,5,4,,3,4,5,5,3,4,4,1,2,1,3,5,3,4,4,1,1,5,2,4,1,4,3,1,5,4,3,5,5
7521,2005-10-28,6,2,2,6,2,4,3,5,3,4,6,3,5,5,5,4,2,2,4,3,2,1,2,5,5,4,5,4,3,5,4,5,2,4,5,2,6,4,5,2,4
7528,2005-11-25,5,4,4,4,3,5,2,1,4,6,3,2,4,2,6,4,2,3,5,0,0,3,6,3,0,3,3,2,2,3,0,5,1,1,5,1,6,6,2,5,5
7529,2005-11-25,6,1,5,0,5,5,5,4,0,6,5,5,0,5,3,6,4,4,3,1,5,0,3,6,6,5,5,1,5,1,4,5,1,5,3,1,5,5,5,6,6
7531,2005-11-25,4,1,5,3,6,6,4,3,0,6,4,1,5,2,5,6,2,5,4,2,5,0,5,4,5,4,6,1,3,4,3,5,0,3,6,0,,4,6,6,6
7535,2006-02-21,6,3,2,4,5,6,4,5,1,5,5,1,5,5,5,5,4,5,5,5,4,1,2,5,6,5,5,1,5,5,4,5,1,5,5,1,5,5,5,5,5
7537,2005-11-25,6,1,5,4,4,5,3,2,3,6,5,5,5,4,6,5,0,2,3,3,2,5,5,6,2,5,5,2,5,5,0,6,1,2,5,2,6,5,5,5,5
7538,2005-11-25,5,5,5,4,4,4,3,4,4,4,4,5,3,4,5,3,5,2,1,1,0,5,4,5,5,4,3,5,2,5,3,4,5,3,5,5,4,3,4,4,4
7539,2005-11-25,6,1,2,0,4,4,5,4,0,6,6,5,1,5,3,5,0,0,6,1,1,0,6,6,6,5,5,1,1,6,3,5,1,5,6,0,6,5,5,5,2
7540,2005-11-25,6,4,4,6,2,3,1,0,4,6,4,6,3,2,4,2,0,3,5,0,1,3,4,4,0,3,2,5,1,4,2,6,5,3,5,5,3,4,3,4,5
7542,2005-11-25,3,5,4,4,5,5,2,1,0,5,5,1,5,3,2,5,3,4,4,1,1,2,3,2,3,4,4,1,1,1,1,5,1,4,4,1,3,4,4,5,5
7548,2005-11-25,6,2,3,2,3,4,2,3,3,4,4,3,2,3,3,4,0,3,4,5,4,2,4,2,6,2,4,4,4,3,2,3,2,3,4,2,4,4,4,4,4
7551,2005-11-25,6,1,3,2,1,2,4,4,1,4,5,4,1,4,4,3,0,2,2,5,2,3,5,4,5,5,2,3,5,3,5,3,2,5,2,3,4,5,1,3,5
7556,2005-11-25,5,4,2,0,2,4,1,1,1,4,5,4,2,3,2,4,1,1,5,2,4,1,5,3,0,3,2,4,1,5,4,3,2,6,1,4,5,5,5,5,5
7562,2005-11-25,6,5,2,2,4,3,5,4,4,5,5,1,6,5,3,5,2,4,1,5,4,4,2,5,6,4,2,3,6,5,2,5,4,6,6,4,6,2,5,6,5
7566,2005-11-25,6,3,0,5,3,4,2,0,0,6,3,0,2,2,4,6,0,4,2,0,1,0,6,6,0,5,3,1,0,3,0,5,1,2,6,0,4,3,1,5,3
7577,2005-11-25,6,3,2,5,3,3,3,2,1,4,5,2,3,4,4,2,0,2,5,3,0,5,6,4,5,4,3,2,2,3,2,4,2,3,6,4,5,5,3,4,4
7579,2005-11-25,6,0,1,0,4,2,1,1,0,3,2,1,3,2,2,3,0,2,3,1,2,0,0,4,0,0,4,1,3,2,1,4,0,3,1,0,2,1,2,3,3
7582,2005-11-25,4,1,5,0,4,3,4,3,1,6,5,5,4,4,3,6,0,2,4,3,1,1,2,5,2,4,4,2,4,5,2,4,1,4,5,0,6,5,3,5,3
7583,2005-11-25,3,0,0,0,5,1,3,4,3,5,2,2,3,5,1,2,3,5,3,0,1,3,0,4,0,4,4,2,1,1,1,4,0,1,0,3,4,4,1,2,1
7584,2005-11-25,6,1,5,1,1,1,1,1,1,1,5,5,5,1,5,1,1,1,1,5,5,1,5,1,5,1,5,5,5,5,3,1,5,1,1,5,1,1,5,1,5
7585,2005-11-25,3,3,2,5,2,3,4,4,3,6,2,4,3,4,5,1,3,3,4,1,2,1,6,2,5,5,2,3,2,2,1,5,1,5,5,1,5,4,5,3,6
7586,2005-11-25,6,3,5,1,1,5,5,4,5,5,6,5,1,5,3,3,0,3,2,6,5,5,3,6,5,6,1,5,3,5,1,3,4,3,4,5,6,6,6,3,3
7587,2005-11-25,5,3,2,4,3,2,4,3,3,5,2,2,4,2,4,2,5,3,5,2,1,3,5,5,1,4,3,3,2,4,2,4,2,3,3,4,4,4,2,3,
7589,2005-11-25,6,4,4,6,5,5,4,1,1,5,4,2,5,4,5,6,5,4,5,5,5,1,6,4,5,5,6,1,5,4,4,6,1,5,6,1,5,4,4,5,6
7595,2005-11-25,,4,4,2,3,2,2,2,2,5,5,3,3,4,3,3,,2,5,2,1,5,3,3,1,5,3,3,3,5,2,3,3,,3,3,5,5,5,4,3
7598,2005-11-25,3,4,5,5,1,0,1,2,3,4,5,3,3,2,6,0,1,1,2,2,1,4,4,3,6,5,2,4,2,5,3,1,2,3,6,4,5,1,3,1,3
7602,2005-11-25,6,6,3,6,3,1,2,3,5,5,3,5,1,3,3,1,3,2,2,3,1,3,2,5,5,6,1,5,2,3,3,2,5,3,6,5,3,3,5,1,3
7609,2005-11-02,4,3,1,4,1,2,1,2,1,5,5,4,0,4,4,3,3,1,6,5,3,1,0,4,6,4,1,0,3,4,4,2,3,5,6,4,5,4,3,4,3
7628,2005-10-30,3,5,5,4,1,2,5,4,4,4,2,4,4,4,4,2,3,2,3,2,2,4,5,5,5,5,2,4,2,2,3,2,3,3,5,4,3,4,2,3,4
7727,2008-02-24,4,2,2,5,1,2,3,3,2,4,4,4,2,3,5,1,5,3,4,2,2,2,5,5,5,3,2,2,2,4,2,3,2,2,5,2,6,3,2,2,2
7786,2005-11-10,5,1,3,6,5,4,1,4,1,6,3,1,5,3,6,4,1,3,3,4,6,0,4,6,4,5,5,2,3,0,2,1,4,5,6,4,2,6,5,3,5
7804,2006-06-23,6,4,5,6,1,4,5,5,0,5,3,4,5,5,4,4,6,5,4,5,4,2,6,6,6,6,2,0,4,1,2,1,3,5,6,4,6,5,5,4,4
7847,2006-07-13,5,2,4,6,5,2,5,3,2,5,6,4,4,3,3,2,5,2,3,2,3,4,3,5,6,5,1,3,1,5,1,4,2,5,6,2,5,4,5,4,2
7861,2005-11-06,4,6,6,6,3,1,1,4,4,2,5,3,1,2,5,0,3,4,3,3,1,4,5,1,6,5,2,1,0,3,1,1,4,2,6,4,4,3,2,2,2
7875,2005-10-25,5,0,2,0,0,1,0,2,1,6,6,3,0,0,0,3,0,0,0,1,2,6,5,1,6,6,0,6,0,6,6,3,1,6,6,0,2,2,5,3,4
7876,2005-10-25,6,2,5,4,0,5,0,1,2,6,4,5,5,1,5,4,3,4,4,2,5,1,4,5,5,3,4,4,1,5,1,5,0,5,5,1,6,5,5,6,4
7877,2005-11-22,6,1,3,0,4,4,2,2,1,6,5,5,5,3,5,3,0,2,5,1,4,,0,6,0,4,3,1,4,3,2,3,1,5,0,2,6,3,4,5,5
7879,2005-11-22,6,2,4,1,3,2,2,2,1,5,4,4,4,2,4,3,2,3,3,3,2,4,3,3,3,3,4,4,4,4,2,4,2,4,4,2,4,2,5,4,5
7880,2005-10-25,6,1,4,2,3,4,4,2,1,5,6,6,3,3,4,6,0,2,3,4,4,1,5,5,1,4,5,2,3,3,1,4,2,4,2,1,6,4,5,5,5
7945,2005-10-25,1,2,2,6,3,5,5,1,5,5,3,5,1,5,2,5,3,3,2,2,,,,,,,,,,,2,2,5,4,6,5,3,2,5,2,5
7948,2005-10-25,3,4,3,3,1,1,2,2,1,3,3,3,1,5,6,2,2,1,3,3,3,0,3,4,3,3,2,2,2,6,3,1,2,3,3,1,6,3,5,2,3
7951,2005-10-25,5,5,4,6,2,1,1,1,4,5,4,5,3,1,6,2,5,2,3,2,0,6,5,4,0,4,3,5,1,2,0,2,5,3,6,5,3,3,1,2,4
7954,2005-10-26,6,3,2,4,2,3,3,2,2,4,5,3,2,2,1,3,6,3,4,4,2,3,6,4,1,4,3,2,4,4,1,3,2,4,2,2,2,4,3,4,4
7957,2005-10-26,4,1,4,5,1,4,2,2,1,3,5,1,1,3,1,4,4,4,4,3,1,4,5,5,4,6,1,0,1,5,1,2,1,2,4,1,5,4,3,4,2
7968,2005-10-26,2,3,3,6,0,0,1,2,4,2,2,5,0,2,4,1,0,0,0,3,5,3,2,1,4,5,1,5,1,2,1,1,3,5,5,5,2,1,1,1,1
7973,2005-10-26,3,4,4,5,2,5,5,5,1,6,5,5,5,5,1,3,3,4,5,1,5,0,5,2,1,5,3,2,4,2,4,1,1,5,2,1,4,5,2,4,5
7974,2005-10-26,0,5,3,6,2,5,5,5,4,6,1,6,5,5,5,1,0,6,5,5,6,3,6,6,5,6,2,6,,1,1,0,4,3,6,4,5,5,5,4,1
7975,2005-10-26,6,5,6,4,1,5,4,4,3,6,5,5,0,4,4,4,3,3,4,2,5,2,5,4,1,5,3,3,4,2,5,5,5,5,4,4,5,2,5,6,2
7976,2005-10-26,6,5,4,5,5,1,4,5,2,4,5,2,0,4,4,1,0,4,3,2,3,5,4,3,4,4,1,3,0,4,4,1,4,5,6,4,5,5,3,2,1
7977,2005-10-26,0,6,4,6,4,3,6,6,2,6,6,3,3,6,3,4,0,4,4,0,0,6,6,3,6,6,2,2,6,6,6,6,4,6,6,4,6,4,6,4,6
7978,2005-10-26,6,3,5,3,5,4,2,3,2,4,2,3,4,3,4,5,0,4,4,1,1,2,3,5,2,5,6,0,3,3,2,4,2,3,5,3,4,4,4,5,5
7979,2005-10-26,3,3,4,2,3,3,4,4,1,5,5,3,2,5,3,4,3,2,5,5,5,3,2,4,1,5,4,2,5,2,5,5,2,5,3,3,5,4,4,4,4
7980,2005-10-26,5,1,4,2,0,4,3,2,3,4,5,5,6,3,1,3,4,2,3,5,2,2,6,4,3,5,2,2,1,3,5,3,3,2,2,1,5,4,4,4,3
7994,2005-10-26,6,5,1,5,2,4,1,1,4,6,5,5,1,2,6,4,0,0,2,1,1,5,6,2,5,5,1,4,0,5,1,0,5,1,6,5,5,2,1,2,5
7999,2005-10-26,5,5,4,6,3,5,2,0,5,6,6,5,0,3,6,4,5,4,5,0,3,4,6,6,6,2,2,6,1,6,4,3,4,5,6,4,6,4,3,3,1
8006,2005-10-26,,4,2,6,4,5,3,5,2,5,5,5,1,5,4,3,3,3,3,5,5,1,6,5,6,6,1,5,5,4,2,2,3,3,6,2,2,6,5,3,5
8033,2005-10-26,0,0,1,3,2,2,4,4,1,4,3,2,3,4,3,2,0,1,2,4,3,1,2,5,6,3,3,2,4,3,1,2,1,5,5,0,6,4,5,4,3
8046,2005-10-27,0,0,4,4,5,5,3,0,0,5,5,5,1,6,6,5,2,4,6,6,1,0,5,1,5,6,5,0,0,5,2,6,5,5,6,1,6,5,3,5,5
8049,2005-10-27,3,4,5,6,4,3,2,3,3,6,4,4,2,3,5,3,3,3,3,3,3,3,5,2,5,4,4,3,3,4,1,4,2,4,6,3,4,2,4,3,4
8050,2005-10-27,5,3,4,6,4,4,3,4,2,5,4,4,5,4,4,5,5,5,4,6,4,3,5,3,5,4,5,2,2,4,1,6,3,4,6,3,5,3,4,5,5
8056,2005-10-27,2,3,2,6,0,4,3,4,0,1,1,4,2,4,5,1,2,4,2,1,2,0,5,1,6,5,1,0,5,1,2,1,2,4,6,1,0,1,2,1,5
8062,2005-10-27,6,2,5,1,1,2,4,3,2,4,4,3,3,2,4,2,0,1,3,2,3,0,5,2,0,4,3,3,1,4,3,2,2,4,2,2,6,1,5,3,1
8068,2005-10-27,3,2,3,5,3,3,4,4,3,4,5,4,2,3,3,2,4,6,4,3,3,1,1,4,3,6,6,0,0,1,2,2,3,3,1,3,5,2,3,5,6
8084,2005-10-27,1,3,2,5,3,3,3,3,0,5,3,1,1,3,1,6,1,5,5,1,4,5,4,6,6,5,2,1,4,5,2,4,1,3,6,0,5,2,5,5,5
8086,2005-10-28,3,1,5,4,2,6,5,6,6,6,6,6,0,6,6,6,3,6,6,6,5,5,6,6,6,6,3,6,6,4,2,2,6,5,6,6,6,6,6,5,5
8089,2005-10-27,4,0,0,0,3,2,1,2,3,3,3,2,3,2,3,3,3,2,2,1,1,0,3,3,0,3,2,4,1,3,2,3,1,4,2,1,5,2,3,5,4
8090,2005-10-27,6,6,3,5,5,1,1,1,4,3,5,6,3,2,6,3,6,3,4,0,0,6,6,4,6,3,3,4,3,3,3,1,3,3,6,5,3,3,3,2,3
8138,2005-10-27,6,1,1,4,3,5,4,3,0,5,5,3,3,4,6,5,4,5,4,5,3,1,6,5,3,5,3,0,2,2,2,5,1,2,6,1,5,5,3,5,6
8141,2005-10-27,2,4,3,4,,4,2,2,3,6,3,3,4,2,4,2,4,3,4,4,3,3,2,4,4,6,2,4,2,3,3,3,4,3,4,4,3,2,2,3,2
8143,2005-10-27,5,5,2,5,3,5,2,2,2,5,3,2,1,3,4,3,4,4,4,2,2,1,3,5,2,4,1,4,2,3,3,0,4,3,5,5,5,5,5,3,1
8154,2005-10-28,2,4,1,1,1,1,4,4,3,3,3,4,6,2,3,4,3,2,5,1,3,2,4,4,3,2,1,1,3,3,2,2,3,4,2,3,3,4,3,4,3
8156,2005-10-28,5,2,1,4,5,5,0,0,0,6,4,1,5,1,0,6,3,5,6,0,0,0,6,6,6,4,5,0,0,5,0,6,2,0,6,0,5,4,3,5,6
8160,2005-10-28,4,3,4,2,1,1,4,2,0,5,1,5,1,3,5,5,1,1,2,3,5,5,1,1,3,3,1,3,5,1,3,2,5,5,3,5,3,1,3,2,1
8161,2005-10-28,2,4,2,4,4,5,3,3,1,5,2,2,2,5,1,1,1,4,3,2,1,1,1,4,5,5,4,1,4,1,5,1,1,4,4,2,4,4,5,4,5
8163,2005-10-28,6,3,2,4,5,5,4,2,1,5,5,5,3,4,3,5,0,3,4,2,6,0,4,5,5,4,5,1,5,2,4,4,1,5,4,1,6,5,5,6,5
8164,2005-10-28,6,3,3,3,3,5,4,5,1,5,4,4,2,4,3,4,0,4,4,4,4,3,1,5,1,5,5,1,4,1,4,2,1,2,0,1,5,4,5,3,4
8165,2005-10-28,,3,6,1,1,4,5,6,5,6,5,2,0,5,2,5,,4,3,4,4,5,3,5,4,5,1,6,4,5,2,3,4,5,5,3,6,5,2,3,4
8166,2005-10-28,3,6,0,6,3,5,5,3,0,0,1,3,4,3,6,5,3,4,2,3,2,3,5,6,5,6,6,0,2,0,2,5,1,5,6,1,1,5,6,6,6
8167,2005-10-28,0,0,2,3,4,6,2,4,0,6,6,5,4,4,4,5,0,4,5,0,1,1,6,4,5,4,3,0,4,2,3,5,0,5,4,0,6,4,3,6,5
8168,2005-10-28,2,1,2,1,2,0,1,1,0,6,4,1,2,3,4,1,2,4,4,1,2,2,6,5,4,3,1,2,,2,2,2,1,2,2,1,6,5,2,2,5
8169,2005-10-28,1,2,5,5,5,2,5,4,1,6,6,4,5,5,0,5,2,0,5,6,5,4,5,3,2,5,2,1,3,6,5,3,1,5,2,1,6,5,4,5,3
8170,2005-10-28,5,2,4,6,3,2,2,2,2,3,3,4,2,3,5,4,4,2,3,2,1,3,5,5,5,5,3,4,1,4,2,4,1,3,6,1,5,4,3,2,5
8171,2005-10-28,3,3,1,4,5,5,5,5,1,5,4,4,2,5,3,5,3,3,5,1,4,2,4,4,6,2,4,1,3,3,4,5,1,5,2,1,5,3,2,5,5
8180,2005-10-28,6,4,3,6,3,4,2,3,4,6,4,2,0,6,6,3,4,3,3,3,2,3,6,6,6,4,2,3,4,2,4,4,2,4,6,1,5,3,4,4,4
8200,2005-10-28,4,3,3,6,5,5,4,3,2,6,6,3,5,3,5,6,0,6,4,5,3,2,6,4,0,6,6,3,3,6,3,6,2,4,6,2,6,3,3,6,6
8201,2005-10-28,6,5,5,6,3,4,2,2,4,1,1,2,4,4,5,4,3,4,1,2,1,5,2,1,6,6,5,4,2,1,0,4,1,5,6,2,1,0,1,5,3
8206,2005-10-28,4,5,2,4,3,2,4,4,1,3,3,3,3,2,4,3,4,3,3,6,4,1,3,4,5,3,3,1,2,4,2,3,3,5,5,2,3,3,2,3,3
8214,2005-10-28,1,4,3,4,1,4,3,2,3,3,2,3,4,1,5,3,2,2,4,1,5,1,4,3,0,5,3,3,2,3,1,6,3,3,5,0,6,4,4,3,5
8218,2005-10-28,5,6,6,6,2,2,1,5,4,3,4,5,5,3,5,5,5,1,5,0,0,5,6,1,4,5,4,3,1,1,2,6,5,4,6,6,2,6,3,3,5
8226,2005-10-28,5,4,1,3,2,4,3,3,3,5,3,3,1,4,3,3,5,3,4,4,2,2,4,5,4,3,3,4,3,4,2,3,3,3,3,3,5,3,3,4,4
8234,2005-10-29,6,1,0,2,5,6,6,6,0,6,3,5,5,5,5,6,0,5,3,6,4,1,5,4,5,5,6,0,1,0,2,6,1,5,5,1,5,2,5,6,6
8240,2005-10-29,5,3,4,4,4,4,2,2,3,4,3,4,5,2,5,4,6,3,4,1,2,2,5,3,5,2,5,2,1,4,1,5,4,3,6,2,4,3,2,5,6
8253,2005-10-29,3,0,3,3,1,4,3,2,1,5,2,3,3,2,4,4,3,4,4,3,4,2,4,6,1,4,2,2,2,4,2,2,2,4,5,1,6,3,3,5,3
8254,2005-10-29,6,5,2,5,4,5,3,4,6,5,2,6,0,4,3,3,4,5,5,2,2,3,6,5,6,6,2,6,1,4,4,3,5,5,6,5,3,3,5,3,3
