user_id,sex,age,id,q2616,q2617,q2618,q2619,q2620,q2621,q2622,q2623,q2624,q2625,q2626,q2627,q2628,q2629,q2630,q2631,q2632,q2633,q2634,q2635,q2636,q2637,q2638,q2639,q2640,starttime,endtime
136266,male,19.0,167,1,2,4,1,1,1,3,1,3,3,4,4,1,2,3,2,3,2,4,3,3,2,4,3,3,2008-03-12 10:09:37,2008-03-12 10:12:31
136258,female,18.7,168,3,4,1,3,4,3,1,4,2,1,3,2,4,2,1,4,1,3,2,1,1,4,2,3,1,2008-03-12 10:10:57,2008-03-12 10:13:11
106387,male,20.0,169,2,2,3,4,2,1,4,1,4,2,2,2,1,1,2,3,1,4,3,1,4,3,2,4,3,2008-03-12 10:10:04,2008-03-12 10:13:22
106145,female,20.1,170,2,1,3,4,1,2,4,1,4,2,1,3,2,4,4,3,3,4,4,1,4,1,1,4,1,2008-03-12 10:12:27,2008-03-12 10:15:13
106380,female,32.0,171,2,3,1,4,3,3,3,2,2,3,2,4,3,,,,,,,,,,,,,2008-03-12 10:19:14,2008-03-12 10:21:55
136261,female,18.9,172,2,3,1,2,3,4,2,2,3,2,1,4,3,4,2,3,2,4,2,2,3,4,2,1,3,2008-03-12 10:19:26,2008-03-12 10:22:22
136256,female,20.7,173,1,4,2,4,4,4,3,2,3,3,3,2,2,3,3,4,4,4,4,1,3,2,1,4,1,2008-03-12 10:23:31,2008-03-12 10:25:46
136267,female,18.8,174,2,4,3,3,3,4,3,3,4,3,3,2,3,2,2,2,3,2,2,3,3,3,1,3,2,2008-03-12 10:24:34,2008-03-12 10:26:23
136259,female,18.3,175,2,4,4,4,4,4,4,4,2,4,2,1,4,4,4,4,3,4,,1,4,4,1,3,1,2008-03-12 10:26:10,2008-03-12 10:27:43
136260,female,19.1,176,1,2,1,3,1,4,4,2,4,1,4,3,3,3,4,2,3,3,3,3,4,4,4,1,2,2008-03-12 10:25:54,2008-03-12 10:27:44
136265,female,19.9,177,2,3,1,3,4,4,4,4,2,1,2,4,3,2,2,3,2,2,2,4,2,4,1,4,4,2008-03-12 10:29:56,2008-03-12 10:31:47
136262,female,19.2,178,3,4,2,2,4,4,2,2,4,2,3,3,3,4,3,4,4,4,3,2,3,4,2,3,2,2008-03-12 10:31:08,2008-03-12 10:33:33
136269,female,20.5,179,2,4,3,3,3,3,2,1,2,3,1,3,2,2,2,2,2,3,4,2,3,3,2,2,2,2008-03-12 10:31:11,2008-03-12 10:33:34
136264,male,18.3,180,3,4,3,4,2,4,3,1,4,4,3,4,2,3,3,2,2,2,3,2,2,2,2,2,3,2008-03-12 10:30:27,2008-03-12 10:33:41
136257,female,18.3,181,2,4,3,4,4,4,3,3,4,4,2,2,3,3,3,4,3,4,3,2,2,3,3,2,3,2008-03-12 10:32:26,2008-03-12 10:34:13
106518,female,18.9,182,2,4,1,1,4,2,3,3,4,2,2,1,3,4,4,3,3,3,3,2,2,4,1,3,1,2008-03-12 10:32:17,2008-03-12 10:34:25
136268,female,19.0,183,2,1,2,1,2,1,4,3,2,3,4,2,3,2,2,3,3,2,2,2,2,2,2,3,4,2008-03-12 10:34:42,2008-03-12 10:36:25
136263,female,18.8,184,3,4,1,2,4,4,4,2,2,2,2,2,2,2,3,4,1,4,2,4,4,4,1,4,3,2008-03-12 10:42:45,2008-03-12 10:45:13
136270,male,20.8,185,1,3,4,4,2,2,4,1,4,3,3,4,1,1,2,3,4,3,4,2,3,2,2,2,3,2008-03-12 10:46:06,2008-03-12 10:48:56
170609,female,19.3,187,2,2,4,4,1,2,4,1,4,4,4,4,3,2,,2,3,2,3,3,2,2,2,2,3,2008-10-01 11:45:29,2008-10-01 11:49:50
170632,male,45.3,188,2,4,3,4,3,3,2,2,4,1,4,3,3,3,3,3,4,3,2,4,3,2,2,2,2,2008-10-01 17:22:54,2008-10-01 17:26:05
170607,male,24.0,189,2,2,3,3,2,4,4,1,2,3,3,4,2,2,2,4,3,4,3,1,4,3,1,4,4,2008-10-01 20:07:00,2008-10-01 20:17:29
170657,female,18.3,190,4,4,3,4,2,3,4,2,3,3,3,2,3,3,2,3,2,2,3,1,3,3,2,2,3,2008-10-01 21:55:35,2008-10-01 21:57:45
170740,female,27.0,191,3,4,3,4,3,4,3,2,4,2,4,4,4,4,4,4,2,4,4,2,4,3,2,4,4,2008-10-02 07:43:50,2008-10-02 07:45:42
170598,female,14.9,192,2,4,3,2,3,4,3,2,2,3,4,4,2,3,3,4,2,4,2,1,4,3,3,2,3,2008-10-02 08:49:49,2008-10-02 08:52:53
170742,female,28.5,193,3,4,4,3,2,2,2,1,2,3,3,3,3,3,2,3,1,2,4,2,2,4,4,3,2,2008-10-02 09:05:49,2008-10-02 09:08:50
170758,female,26.9,194,1,3,4,4,1,3,4,1,4,4,3,4,1,2,3,3,3,2,4,3,1,2,3,2,3,2008-10-02 15:31:32,2008-10-02 15:34:18
169134,male,16.1,195,4,4,3,4,2,2,2,1,3,4,2,4,3,1,2,3,3,4,2,3,3,4,3,3,3,2008-10-02 19:18:27,2008-10-02 19:20:25
170783,male,49.8,196,1,1,3,3,2,2,4,3,4,3,3,3,2,2,,2,3,3,2,3,3,2,2,3,3,2008-10-02 19:20:47,2008-10-02 19:27:48
170827,female,23.0,197,4,4,3,1,2,2,4,1,4,2,3,2,2,2,3,3,4,1,3,4,2,2,4,2,4,2008-10-02 23:41:31,2008-10-02 23:43:04
170842,female,18.1,198,3,4,4,3,2,1,3,3,2,3,3,1,3,4,3,3,2,3,3,3,3,3,2,4,4,2008-10-03 00:48:03,2008-10-03 00:49:50
170861,male,27.0,199,1,2,4,4,2,3,4,1,4,2,3,4,1,2,3,3,4,3,4,3,3,1,3,3,4,2008-10-03 04:18:41,2008-10-03 04:23:36
170880,female,29.5,200,4,3,1,1,4,3,3,4,3,2,1,3,4,4,2,4,1,4,2,2,4,4,1,4,1,2008-10-03 07:16:48,2008-10-03 07:19:19
170909,female,31.0,201,1,4,4,3,2,4,3,1,1,3,1,4,3,2,2,2,2,1,4,4,1,1,4,1,4,2008-10-03 15:49:57,2008-10-03 15:51:48
170936,female,21.9,202,4,4,1,1,4,3,2,4,2,2,1,4,4,2,3,3,1,4,4,1,4,4,2,2,2,2008-10-03 23:19:22,2008-10-03 23:21:03
161676,male,32.9,203,2,3,3,3,1,3,3,2,3,3,2,3,2,3,3,2,3,2,4,3,2,3,3,2,4,2008-10-04 05:43:23,2008-10-04 05:45:13
136771,female,19.3,204,3,4,1,2,4,4,4,3,4,4,3,3,3,3,3,4,2,4,3,1,4,3,1,4,1,2008-10-04 07:28:54,2008-10-04 07:31:36
171013,female,38.6,205,3,4,3,3,2,3,4,1,3,3,4,4,3,4,4,4,4,2,4,3,1,2,2,1,4,2008-10-04 19:26:08,2008-10-04 19:28:52
171016,male,16.8,206,3,4,3,4,2,4,3,2,4,1,3,3,4,2,3,4,2,2,2,1,2,3,4,3,4,2008-10-04 19:58:27,2008-10-04 20:00:33
171007,female,17.9,207,2,2,2,4,1,1,4,1,3,3,2,4,1,2,2,1,4,2,4,2,3,4,3,1,4,2008-10-04 20:52:04,2008-10-04 20:55:31
6172,female,21.7,208,1,2,3,3,3,3,4,1,3,2,3,3,2,2,3,3,3,2,2,2,4,3,1,4,3,2008-10-05 15:21:23,2008-10-05 15:23:17
171112,female,23.4,209,2,4,1,1,4,4,4,2,4,3,4,4,4,4,3,3,3,2,4,4,1,2,3,1,2,2008-10-05 18:33:10,2008-10-05 18:38:01
171141,male,23.1,210,3,2,4,4,2,2,4,1,4,3,4,4,1,2,4,2,2,2,4,3,2,2,4,2,4,2008-10-06 03:27:42,2008-10-06 03:31:46
171254,female,19.2,211,2,4,3,4,1,1,4,1,4,4,4,3,2,3,3,1,3,2,3,2,3,2,3,2,3,2008-10-06 05:04:06,2008-10-06 05:06:15
171276,male,32.7,212,4,3,4,4,1,1,3,1,4,3,2,1,1,2,1,1,1,4,3,4,1,1,4,1,4,2008-10-06 05:10:05,2008-10-06 05:11:49
171307,male,22.4,213,1,4,4,4,2,3,4,1,3,2,2,3,2,1,3,4,4,3,4,3,4,2,1,4,4,2008-10-06 06:04:59,2008-10-06 06:07:07
171333,male,21.2,214,2,3,3,3,1,1,3,1,3,3,3,4,2,2,3,2,2,3,3,2,2,2,3,2,3,2008-10-06 07:11:31,2008-10-06 07:14:06
171373,male,34.2,215,1,2,4,2,1,1,4,1,4,4,1,4,1,3,3,3,3,2,4,3,2,4,4,2,1,2008-10-06 09:04:34,2008-10-06 09:06:29
171373,male,34.2,216,1,2,4,2,1,1,4,1,4,4,1,4,1,3,3,3,3,2,4,3,2,4,4,2,4,2008-10-06 09:04:34,2008-10-06 09:06:33
171383,male,25.1,217,2,4,2,3,2,1,4,1,4,3,3,3,2,2,3,3,4,2,4,3,1,2,4,3,4,2008-10-06 09:04:46,2008-10-06 09:06:42
171426,male,33.1,218,,1,4,4,1,1,4,1,3,3,2,4,1,1,2,3,2,2,2,2,3,2,3,3,4,2008-10-06 10:49:13,2008-10-06 10:51:36
171477,male,27.8,219,1,3,4,4,2,2,4,1,4,4,3,4,1,1,3,1,4,2,4,4,2,1,3,1,4,2008-10-06 14:15:34,2008-10-06 14:16:52
3630,male,40.5,220,2,3,3,2,3,3,4,1,4,3,4,4,2,2,3,2,3,3,3,3,2,2,3,2,3,2008-10-06 14:45:20,2008-10-06 14:47:29
171473,male,27.6,221,1,4,4,4,,3,4,1,4,2,2,3,2,2,3,4,3,4,3,1,4,3,1,3,4,2008-10-06 15:11:30,2008-10-06 15:13:54
171495,female,22.2,222,2,4,1,1,2,4,4,2,4,4,4,1,2,4,,1,2,3,3,1,4,2,3,1,2,2008-10-06 16:21:28,2008-10-06 16:27:54
171509,male,31.0,223,1,4,3,4,1,1,3,1,4,3,4,3,1,1,2,2,3,1,3,2,1,2,4,2,4,2008-10-06 16:49:22,2008-10-06 16:51:38
171519,female,16.5,224,3,3,1,2,4,2,4,3,4,2,3,2,4,3,2,3,2,4,4,2,4,3,2,4,1,2008-10-06 17:00:54,2008-10-06 17:04:08
171535,male,36.5,225,4,4,3,1,1,2,4,1,4,2,4,4,3,3,2,3,4,1,2,3,1,1,3,1,3,2008-10-06 17:17:30,2008-10-06 17:20:19
171531,female,43.8,226,2,3,3,2,1,2,4,2,4,3,4,4,3,2,2,2,3,4,2,3,1,2,4,1,4,2008-10-06 17:38:31,2008-10-06 17:41:10
171580,male,40.6,227,3,3,3,3,2,1,4,1,4,2,4,4,2,2,2,3,2,2,2,3,3,1,3,2,3,2008-10-06 18:00:14,2008-10-06 18:02:46
171575,male,14.2,228,2,4,4,2,3,3,3,1,2,2,4,3,2,3,3,4,2,2,3,2,2,2,3,2,3,2008-10-06 18:21:41,2008-10-06 18:24:01
170416,female,19.1,229,2,4,2,4,2,3,1,4,4,1,3,2,3,3,3,4,2,4,3,3,4,4,1,3,2,2008-10-06 21:25:13,2008-10-06 21:32:13
171743,male,23.9,230,2,2,2,3,2,1,3,2,4,3,3,4,2,2,3,2,3,3,1,3,2,3,3,2,4,2008-10-06 23:25:24,2008-10-06 23:30:47
171793,male,24.2,231,2,2,4,2,2,4,4,1,3,3,2,4,1,3,2,4,2,4,3,2,4,3,1,3,3,2008-10-07 02:45:30,2008-10-07 02:47:59
171800,male,22.1,232,4,4,1,4,2,2,3,1,4,2,4,4,2,3,2,2,3,3,,1,2,3,2,1,3,2008-10-07 03:26:32,2008-10-07 03:29:09
171799,female,47.3,233,2,4,1,3,3,4,2,2,1,4,3,3,2,4,3,2,4,4,4,4,4,,3,4,2,2008-10-07 04:46:16,2008-10-07 04:50:36
171835,male,53.6,234,1,3,4,3,2,2,3,1,4,3,3,4,2,3,2,3,3,3,2,3,2,1,1,2,3,2008-10-07 07:06:20,2008-10-07 07:10:29
171659,female,30.6,235,1,3,2,3,2,1,4,1,4,3,3,4,2,2,3,2,4,2,3,3,2,1,4,2,3,2008-10-07 08:21:46,2008-10-07 08:23:09
171888,female,21.2,236,2,3,3,2,3,4,,2,4,3,2,2,1,4,4,3,2,3,3,2,3,3,3,4,2,2008-10-07 11:44:17,2008-10-07 12:08:17
171890,male,20.9,237,2,3,3,3,2,4,4,1,4,1,3,3,2,3,2,4,2,3,3,2,3,3,2,2,3,2008-10-07 12:40:13,2008-10-07 12:42:37
171840,female,27.9,238,1,3,3,4,2,2,4,2,4,3,2,3,3,3,3,2,2,2,4,3,3,3,3,2,3,2008-10-07 13:25:29,2008-10-07 13:28:11
171942,female,40.8,239,2,3,2,3,3,2,3,2,3,3,4,4,2,3,3,2,2,3,3,3,2,3,3,2,3,2008-10-07 16:45:03,2008-10-07 16:47:12
171923,male,24.5,240,1,2,3,4,1,1,4,1,4,1,2,4,1,1,1,4,3,3,3,1,4,1,1,4,4,2008-10-07 16:50:20,2008-10-07 16:56:26
171126,male,54.2,241,2,2,2,1,1,3,1,2,4,2,3,1,3,,2,1,1,1,1,2,1,1,1,2,1,2008-10-07 16:38:23,2008-10-07 16:56:47
171972,male,25.7,242,2,2,4,4,2,2,4,1,4,3,4,4,1,2,4,2,3,4,3,2,4,2,1,2,3,2008-10-07 20:38:56,2008-10-07 20:40:59
172071,male,24.3,243,2,4,2,4,2,2,2,1,2,1,1,4,3,1,1,,3,3,4,2,4,4,1,2,3,2008-10-08 05:56:49,2008-10-08 05:59:03
172112,male,30.0,244,1,3,2,3,3,3,3,2,3,3,3,1,2,2,2,3,3,4,2,2,4,4,1,4,1,2008-10-08 14:32:19,2008-10-08 14:33:59
172126,female,25.7,245,2,3,3,3,2,2,3,2,3,2,3,3,3,2,2,3,2,3,3,2,3,2,3,3,3,2008-10-08 15:28:52,2008-10-08 15:31:21
171921,male,29.8,246,1,2,4,4,1,1,4,1,4,4,4,4,1,2,2,2,3,4,4,2,4,1,3,2,4,2008-10-08 15:54:39,2008-10-08 15:58:38
172133,female,18.9,247,1,3,3,4,3,3,2,1,4,2,1,3,1,3,4,4,2,2,4,2,4,3,1,4,3,2008-10-08 16:17:00,2008-10-08 16:19:30
172128,female,57.6,248,1,4,2,4,2,3,3,1,3,4,3,4,1,2,4,1,4,2,4,4,2,3,2,1,4,2008-10-08 16:39:02,2008-10-08 16:41:13
172016,male,28.6,249,2,2,4,3,1,4,4,1,4,3,4,3,1,1,3,2,3,3,4,2,3,1,2,4,4,2008-10-08 22:26:42,2008-10-08 22:29:45
171584,male,24.8,250,2,2,4,4,1,2,4,1,4,3,3,4,1,1,4,2,4,2,4,4,2,2,3,2,4,2008-10-09 01:11:49,2008-10-09 01:14:29
172219,female,23.7,251,2,4,2,4,2,4,3,3,2,4,2,4,2,3,2,3,4,3,4,3,3,4,2,2,2,2008-10-09 02:46:05,2008-10-09 02:48:05
172225,female,28.1,252,1,4,2,4,2,2,4,1,4,3,3,3,2,3,2,4,4,3,1,3,3,2,3,2,3,2008-10-09 03:55:33,2008-10-09 03:58:31
172237,female,25.6,253,2,4,2,3,3,2,3,2,4,3,2,4,3,3,3,4,2,4,3,4,1,3,4,2,3,2008-10-09 06:52:01,2008-10-09 06:54:36
172244,male,37.8,254,1,1,4,4,1,1,4,1,4,3,4,4,1,1,4,1,3,2,4,4,3,1,3,2,3,2008-10-09 09:13:53,2008-10-09 09:16:19
127556,male,33.3,255,1,2,4,4,2,3,3,1,4,4,4,3,1,3,3,2,4,2,1,3,2,1,3,1,3,2008-10-09 10:24:30,2008-10-09 10:33:46
171559,male,30.3,256,1,3,4,4,2,2,4,1,4,4,3,4,2,2,3,3,3,2,1,2,3,2,3,3,2,2008-10-09 17:33:26,2008-10-09 17:39:01
169750,female,16.3,257,2,3,2,4,3,4,4,2,4,2,3,2,2,3,3,2,4,4,4,2,4,3,1,4,3,2008-10-09 20:41:23,2008-10-09 20:45:03
172299,male,19.2,258,3,4,2,3,1,4,3,1,4,2,1,2,2,4,3,2,1,2,3,2,4,4,2,4,2,2008-10-09 20:42:56,2008-10-09 20:50:20
87584,female,21.2,259,1,4,1,1,3,1,4,1,2,4,3,3,1,3,4,2,1,1,4,1,4,4,3,4,1,2008-10-10 01:45:01,2008-10-10 01:48:12
172342,male,16.5,260,2,3,4,4,1,1,3,2,3,3,3,3,2,4,4,1,2,2,2,3,2,4,3,3,3,2008-10-10 01:59:25,2008-10-10 02:02:34
172387,male,45.5,261,1,1,4,2,1,3,4,1,4,4,2,4,1,2,4,1,4,1,4,2,2,1,4,1,4,2008-10-10 11:37:13,2008-10-10 11:43:40
172306,female,25.8,262,2,4,3,3,3,4,4,1,2,2,1,4,3,3,2,3,2,2,3,3,2,3,2,3,2,2008-10-10 15:55:29,2008-10-10 16:00:25
104846,female,17.7,263,3,4,2,4,3,3,3,1,3,2,1,1,2,3,3,3,2,4,4,1,4,4,1,4,3,2008-10-10 19:38:00,2008-10-10 19:41:29
172450,female,15.3,264,1,4,3,3,2,1,3,1,3,2,2,,1,3,3,2,2,2,3,3,1,4,4,2,4,2008-10-10 19:58:41,2008-10-10 20:01:11
172482,female,16.5,265,4,2,3,3,1,4,2,1,1,2,4,3,1,4,2,3,2,4,2,1,4,2,3,2,3,2008-10-10 23:48:41,2008-10-10 23:50:42
172509,female,20.1,266,3,3,4,2,3,4,4,2,4,3,4,4,4,4,2,4,3,4,2,1,3,2,2,2,2,2008-10-11 02:22:30,2008-10-11 02:25:48
110508,male,17.6,267,1,2,4,4,1,1,4,1,4,2,4,4,1,2,2,2,4,1,4,4,3,1,4,2,4,2008-10-11 02:22:36,2008-10-11 02:26:28
172616,female,26.2,268,3,4,3,1,2,1,,1,2,2,2,3,2,4,3,2,2,2,3,1,4,2,2,4,2,2008-10-11 07:48:02,2008-10-11 07:50:49
172647,male,37.6,269,1,1,4,4,1,4,4,1,4,4,4,4,1,1,4,1,4,1,4,4,1,1,4,1,4,2008-10-11 12:47:39,2008-10-11 12:51:59
172652,male,26.3,270,1,3,4,4,1,1,4,1,4,4,4,4,1,1,1,3,2,3,2,3,4,2,2,3,3,2008-10-11 14:37:45,2008-10-11 14:42:19
172657,female,48.0,271,4,2,4,4,2,4,4,1,4,4,4,4,1,3,4,2,2,1,4,2,1,1,4,1,2,2008-10-11 14:54:31,2008-10-11 14:57:17
172663,female,21.7,272,4,1,3,4,4,2,4,2,4,3,2,4,2,4,2,4,3,4,3,3,2,2,2,3,4,2008-10-11 16:17:14,2008-10-11 16:19:34
172695,female,24.5,273,2,3,2,1,1,2,2,2,3,3,4,4,2,4,1,2,1,4,4,4,2,2,1,1,4,2008-10-11 19:31:36,2008-10-11 19:33:54
172698,female,15.4,274,2,1,2,2,2,3,4,1,4,3,3,4,2,1,3,3,3,2,4,2,1,2,3,3,3,2008-10-11 20:02:39,2008-10-11 20:06:25
171856,female,15.4,275,1,4,3,2,4,2,3,2,4,2,3,4,1,2,2,3,2,2,4,1,4,3,1,3,3,2008-10-11 21:11:47,2008-10-11 21:16:04
172824,female,21.9,276,3,4,3,3,2,1,4,2,3,3,3,4,3,3,3,3,2,2,4,1,3,2,3,2,3,2008-10-12 02:02:04,2008-10-12 02:04:02
172825,female,18.7,277,3,4,2,3,3,2,1,1,1,2,1,3,3,3,2,4,3,3,4,3,3,4,2,3,3,2008-10-12 02:36:53,2008-10-12 02:38:21
172223,male,16.8,278,2,2,3,3,2,4,3,1,4,4,4,4,3,2,3,1,3,2,3,3,2,1,3,2,3,2008-10-12 06:16:37,2008-10-12 06:20:19
172907,female,19.8,279,1,3,3,3,2,3,2,1,2,2,2,4,2,3,3,2,2,2,3,3,3,3,3,2,3,2008-10-12 07:32:09,2008-10-12 07:33:27
172919,male,20.6,280,2,4,4,4,1,2,4,1,4,3,1,4,4,2,2,2,4,1,3,1,2,1,4,1,4,2008-10-12 09:03:08,2008-10-12 09:05:36
172083,male,28.5,281,1,3,4,3,1,4,4,2,1,3,1,3,1,4,3,2,1,4,4,3,4,4,3,3,3,2008-10-12 16:23:23,2008-10-12 16:26:05
172965,female,25.3,282,3,4,2,1,3,4,3,2,2,2,1,3,2,4,2,3,1,4,3,3,2,4,1,4,2,2008-10-12 17:12:06,2008-10-12 17:15:09
173030,female,50.6,283,2,2,4,3,2,4,3,1,4,4,3,4,2,1,2,2,2,2,4,4,1,3,3,1,4,2008-10-12 23:35:31,2008-10-12 23:38:30
173082,female,21.5,284,1,3,4,4,2,3,4,1,3,3,3,2,3,3,4,3,3,3,4,3,2,2,3,2,2,2008-10-13 03:46:12,2008-10-13 03:47:32
173080,male,32.5,285,2,4,3,3,4,4,3,1,3,4,3,2,2,1,2,3,3,2,3,3,2,1,4,2,3,2008-10-13 04:12:29,2008-10-13 04:15:24
172744,female,21.2,286,3,4,1,4,3,3,3,4,1,2,1,3,4,2,2,4,4,3,2,1,3,4,1,3,1,2008-10-13 05:43:42,2008-10-13 05:46:03
173124,female,23.0,287,1,4,2,4,4,4,2,1,1,2,4,4,1,2,2,4,3,3,4,2,4,4,1,4,3,2008-10-13 10:16:17,2008-10-13 10:18:45
173125,female,18.4,288,1,4,3,4,2,4,4,1,4,3,3,4,1,3,4,4,2,2,3,1,4,3,1,4,1,2008-10-13 10:26:11,2008-10-13 10:30:08
173121,female,35.1,289,2,4,2,2,3,,4,1,4,3,3,4,2,3,,4,2,4,4,1,4,3,1,2,2,2008-10-13 11:08:20,2008-10-13 11:12:44
173124,female,23.0,290,1,4,3,4,4,4,2,1,1,1,3,3,1,3,3,4,2,4,4,3,4,4,4,4,4,2008-10-13 11:18:15,2008-10-13 11:20:26
173134,male,39.3,291,2,4,2,2,2,2,1,4,1,1,3,3,2,2,4,1,4,1,1,2,2,2,2,2,2,2008-10-13 13:20:23,2008-10-13 13:24:40
173135,male,19.8,292,1,2,3,4,2,1,3,1,3,,,,,,,,,,,,,,,,,2008-10-13 13:23:31,2008-10-13 13:25:10
173135,male,19.8,293,1,2,3,4,2,1,3,1,3,2,3,3,2,2,2,3,4,3,3,2,3,2,3,3,4,2008-10-13 13:25:34,2008-10-13 13:29:32
173135,male,19.8,294,1,2,3,4,2,1,3,1,3,2,3,4,2,2,3,3,4,3,3,2,3,2,3,3,4,2008-10-13 13:29:37,2008-10-13 13:32:12
173149,female,22.0,295,2,4,3,2,2,2,4,3,4,3,4,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2008-10-13 14:45:34,2008-10-13 14:49:18
173150,female,18.1,296,2,4,3,4,2,1,3,2,3,2,2,3,3,2,2,2,2,2,3,2,4,4,2,2,3,2008-10-13 15:23:34,2008-10-13 15:25:50
173151,male,51.2,297,1,2,1,1,1,2,4,1,4,3,1,3,3,1,1,2,3,1,4,2,1,4,1,2,4,2008-10-13 15:42:09,2008-10-13 15:44:40
173159,female,18.3,298,1,4,1,4,3,4,3,2,3,3,1,3,2,2,2,3,1,3,3,2,3,3,3,2,2,2008-10-13 15:42:53,2008-10-13 15:45:02
173152,female,17.9,299,2,3,2,2,2,2,3,3,3,2,2,3,2,3,2,4,2,3,2,2,4,3,3,4,2,2008-10-13 15:42:30,2008-10-13 15:45:49
173150,female,18.1,300,2,4,3,2,2,1,2,2,3,2,2,2,3,2,2,2,3,3,2,3,2,4,3,2,3,2008-10-13 15:57:10,2008-10-13 15:58:47
173156,female,18.1,301,2,4,3,3,2,2,4,1,3,3,2,4,2,3,2,3,,3,4,2,4,4,1,3,2,2008-10-13 15:58:03,2008-10-13 16:02:09
173158,female,17.7,302,3,4,1,2,2,3,3,2,2,4,2,4,3,2,4,2,3,2,2,3,1,4,3,2,4,2008-10-13 16:34:10,2008-10-13 16:38:34
173172,female,19.5,303,4,3,4,3,1,3,4,1,4,4,4,4,1,3,3,2,2,2,4,3,3,2,3,1,4,2008-10-13 17:43:19,2008-10-13 17:45:20
173340,female,19.1,304,1,2,3,2,1,1,4,1,3,4,1,4,1,2,3,2,4,1,4,3,2,2,4,2,3,2008-10-14 07:11:32,2008-10-14 07:13:13
173346,female,19.2,305,2,4,3,1,3,4,4,2,4,2,4,3,3,3,3,2,3,3,4,2,2,2,3,3,3,2008-10-14 07:54:09,2008-10-14 07:56:25
173361,female,18.3,306,1,2,3,2,3,1,4,1,4,4,3,4,2,3,4,3,4,1,3,4,1,2,4,2,4,2008-10-14 10:02:21,2008-10-14 10:05:29
173362,female,20.5,307,1,2,2,3,3,4,4,1,4,3,4,3,2,4,3,2,3,4,3,3,4,4,4,3,3,2008-10-14 10:18:19,2008-10-14 10:21:11
173357,female,23.9,308,1,4,2,2,2,2,3,1,4,2,3,3,2,4,2,1,4,3,3,2,2,3,2,3,3,2008-10-14 10:25:12,2008-10-14 10:30:25
173358,female,20.5,309,4,4,1,3,2,2,3,4,3,1,1,2,4,4,3,4,3,4,2,2,4,3,2,4,3,2008-10-14 10:47:00,2008-10-14 10:49:10
173360,female,41.5,310,2,3,2,2,3,4,1,2,3,2,3,2,3,4,1,4,2,3,2,2,3,3,2,3,2,2008-10-14 10:47:14,2008-10-14 10:49:54
173375,female,18.2,311,2,4,1,2,3,2,3,3,4,1,2,2,2,3,1,2,1,1,4,2,4,3,4,3,3,2008-10-14 12:05:21,2008-10-14 12:07:27
173376,female,18.3,312,4,4,2,2,3,4,1,4,3,1,4,1,4,3,2,2,3,2,3,4,2,4,1,2,3,2008-10-14 12:09:10,2008-10-14 12:12:01
173374,female,18.0,313,1,4,1,1,3,4,3,4,3,3,3,3,2,3,3,4,4,4,3,4,4,4,4,4,2,2008-10-14 12:18:44,2008-10-14 12:20:39
173373,female,18.3,314,3,4,1,3,4,4,3,2,3,2,3,3,2,2,3,3,3,4,4,3,3,4,1,3,3,2008-10-14 12:23:28,2008-10-14 12:26:17
173377,female,22.7,315,2,4,3,3,4,4,2,3,2,4,2,4,3,2,2,4,4,4,3,2,4,4,1,4,2,2008-10-14 12:28:36,2008-10-14 12:31:15
173397,female,18.4,316,1,4,3,2,2,4,2,2,4,2,3,3,3,4,3,2,3,2,4,1,3,2,1,2,3,2008-10-14 15:29:27,2008-10-14 15:32:33
173399,female,20.2,317,1,4,2,3,3,4,4,3,4,2,3,3,2,4,2,4,1,3,4,4,1,3,4,1,2,2008-10-14 15:36:27,2008-10-14 15:38:47
173400,female,27.5,318,1,4,3,4,2,2,3,3,3,4,1,4,3,2,3,2,2,4,3,2,3,2,3,2,2,2008-10-14 15:50:26,2008-10-14 15:54:10
173398,female,20.1,319,2,4,2,3,2,1,2,2,3,1,1,3,2,4,3,4,2,4,3,1,4,4,1,3,4,2008-10-14 15:59:27,2008-10-14 16:03:16
173403,female,23.2,320,1,3,3,4,3,1,4,1,3,1,4,3,2,2,2,3,2,4,3,1,4,4,2,4,3,2008-10-14 16:19:04,2008-10-14 16:22:31
173427,female,23.0,321,2,4,2,2,3,2,4,2,1,2,2,4,1,2,2,4,4,4,2,2,3,4,2,3,2,2008-10-14 17:31:21,2008-10-14 17:33:42
173434,female,23.2,322,3,3,3,4,2,4,4,1,4,2,3,3,3,2,3,3,3,3,3,4,2,3,3,2,3,2008-10-14 17:48:31,2008-10-14 17:51:45
173443,male,28.2,323,1,1,3,3,1,2,3,1,4,2,4,4,2,2,3,4,3,3,4,1,3,1,2,2,3,2008-10-14 18:56:52,2008-10-14 18:59:23
141691,male,30.9,324,2,2,3,4,2,2,4,2,4,3,4,2,3,3,2,2,3,1,1,3,2,1,4,1,3,2008-10-14 21:59:14,2008-10-14 22:01:24
173509,female,13.8,325,2,3,4,3,2,4,3,2,4,3,4,4,3,2,4,3,2,2,4,1,3,3,2,1,2,2008-10-14 22:12:20,2008-10-14 22:14:24
173313,female,16.2,326,3,4,3,2,2,3,2,4,1,1,2,3,4,3,2,4,2,2,1,1,4,4,1,3,1,2008-10-14 22:16:09,2008-10-14 22:21:06
173554,male,20.0,327,1,1,4,3,1,2,4,1,4,3,4,4,1,1,3,2,3,3,3,2,3,2,3,4,4,2008-10-15 00:04:37,2008-10-15 00:07:11
