id,user_id,date,moral1,moral2,moral3,moral4,moral5,moral6,moral7,sexual1,sexual2,sexual3,sexual4,sexual5,sexual6,sexual7,pathogen1,pathogen2,pathogen3,pathogen4,pathogen5,pathogen6,pathogen7
19,155596,2008-07-14,4,6,4,6,6,6,5,3,0,1,6,4,6,1,6,4,4,4,5,4,4
36,155636,2008-07-16,4,5,6,5,6,6,6,0,0,0,1,0,0,0,3,0,1,3,4,0,0
21,155665,2008-07-15,2,5,4,5,6,4,3,4,2,3,1,4,4,6,6,4,4,3,5,3,4
22,155682,2008-07-15,1,6,2,6,0,3,1,1,1,0,1,1,0,1,2,3,3,4,6,3,0
24,155712,2008-07-15,4,5,3,5,4,5,5,2,0,2,0,2,1,1,3,6,3,3,4,3,6
25,155764,2008-07-15,1,2,1,3,2,5,4,5,6,6,6,0,1,6,3,6,4,5,6,4,4
26,155773,2008-07-16,0,0,0,4,0,5,0,1,1,0,2,0,4,5,6,4,1,3,6,2,0
27,155790,2008-07-16,1,4,1,3,1,4,4,1,1,1,2,5,5,6,6,3,5,3,5,3,6
28,155817,2008-07-16,0,2,4,5,1,4,2,1,0,0,2,0,6,0,3,3,1,5,1,6,2
29,155819,2008-07-16,0,5,4,5,3,5,5,5,0,0,6,6,6,0,6,1,2,4,5,6,2
30,155838,2008-07-16,3,5,5,3,5,3,1,4,0,1,5,4,5,1,6,6,6,2,6,5,5
31,155861,2008-07-16,1,6,3,3,6,3,3,2,2,0,0,3,6,6,6,6,6,6,6,3,3
32,155864,2008-07-16,6,6,5,6,6,6,4,5,3,1,3,4,6,6,5,5,4,3,4,6,5
33,155880,2008-07-16,6,6,4,5,4,4,5,1,1,1,1,3,1,1,5,3,2,5,1,3,6
34,155881,2008-07-16,4,6,4,6,6,6,5,0,0,1,3,3,3,1,6,5,6,6,6,6,6
35,155888,2008-07-16,1,5,1,4,4,4,2,3,5,1,0,0,4,2,5,5,4,6,5,5,4
37,155938,2008-07-17,4,5,5,4,5,4,5,2,2,2,0,3,1,4,6,5,1,6,4,6,6
39,155940,2008-07-17,4,6,6,5,4,6,3,0,2,1,4,2,6,6,6,3,6,2,6,6,4
38,155945,2008-07-17,1,6,0,2,6,2,2,1,3,0,2,1,2,3,5,4,2,5,2,3,5
46,155948,2008-07-18,5,6,3,5,2,2,2,2,3,2,2,6,3,5,5,5,1,4,5,6,2
40,155987,2008-07-17,3,4,3,5,6,4,5,2,0,0,2,2,0,0,4,4,3,4,4,2,3
41,156048,2008-07-17,4,4,2,5,5,6,1,5,1,6,6,0,6,6,6,4,4,5,5,5,6
44,156071,2008-07-18,2,5,5,4,5,6,4,6,0,1,0,3,6,1,4,2,5,2,3,4,5
43,156076,2008-07-18,0,0,0,0,0,0,0,1,1,1,2,1,1,3,5,0,3,6,2,6,1
45,156080,2008-07-18,4,4,3,3,4,5,2,2,0,0,3,0,0,0,6,4,1,4,3,6,1
47,156102,2008-07-18,6,6,0,6,6,6,0,0,0,0,0,0,6,0,4,2,2,6,6,6,0
54,156123,2008-07-20,3,6,3,6,6,6,3,3,0,0,6,3,6,2,6,3,5,4,5,6,5
48,156163,2008-07-18,3,3,4,6,6,0,3,1,0,0,6,6,4,0,6,5,2,4,6,6,6
49,156166,2008-07-18,0,4,2,4,1,5,2,2,0,2,2,0,1,0,6,2,4,2,5,5,3
50,156179,2008-07-18,5,6,6,5,6,6,5,0,0,0,4,3,1,0,5,6,4,3,6,5,6
51,156213,2008-07-19,1,3,2,5,3,2,1,2,0,0,4,5,2,0,6,3,1,5,2,5,2
52,156248,2008-07-19,5,5,1,5,2,1,2,1,1,1,0,3,5,0,6,4,4,1,4,4,3
53,156268,2008-07-19,4,4,4,4,4,4,3,1,0,0,3,2,3,0,4,2,1,4,4,4,5
55,156298,2008-07-20,2,2,1,6,6,4,4,4,1,4,3,3,5,0,6,5,4,4,5,6,3
56,156310,2008-07-20,2,4,5,5,3,2,3,1,0,0,4,0,5,0,4,4,0,4,4,2,4
57,156384,2008-07-21,2,2,0,3,1,2,1,3,2,2,5,0,1,5,6,2,3,6,4,6,6
58,156428,2008-07-21,5,6,4,5,4,6,3,0,1,1,0,0,0,2,5,5,4,5,5,5,4
60,156451,2008-07-21,2,6,3,5,0,1,6,1,0,0,0,0,6,0,4,6,2,6,5,5,6
61,156475,2008-07-21,3,6,1,6,4,5,6,0,0,2,4,1,5,4,4,3,4,4,4,4,4
2764,156503,2009-01-18,1,5,2,5,2,1,3,0,0,1,4,0,5,0,6,2,3,6,6,5,5
63,156512,2008-07-22,5,6,3,6,3,5,6,1,0,2,5,4,3,4,3,4,3,2,5,3,5
64,156558,2008-07-22,3,6,0,6,3,0,6,0,3,0,6,0,6,0,3,6,6,6,6,0,6
65,156595,2008-07-22,6,6,6,6,6,4,0,3,0,0,5,5,2,0,4,4,3,3,6,6,0
66,156613,2008-07-22,,,,,,,,,,,,,,,,,,,,,
68,156621,2008-07-22,0,0,0,2,0,2,1,0,0,0,0,0,1,1,1,2,0,4,1,1,1
91,156630,2008-07-22,0,2,5,5,2,1,5,2,2,2,1,6,2,3,5,3,4,5,5,5,3
76,156631,2008-07-22,4,4,5,5,4,5,5,6,5,5,5,6,6,5,6,5,5,4,5,6,5
79,156632,2008-07-22,2,0,6,2,4,4,4,0,0,0,4,0,0,0,4,3,0,0,4,2,4
77,156633,2008-07-22,6,6,6,5,6,6,6,6,4,3,6,5,6,6,6,5,6,6,6,6,6
89,156634,2008-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,1,1,1,6,3
69,156635,2008-07-22,0,4,0,4,1,1,3,1,0,0,1,2,1,6,4,3,4,2,5,4,6
72,156636,2008-07-22,0,6,1,6,6,0,6,3,0,0,5,0,6,6,6,6,5,0,6,3,6
84,156637,2008-07-22,5,6,1,6,6,4,1,0,0,0,0,0,0,2,6,6,5,5,6,4,6
70,156638,2008-07-22,6,6,6,6,0,6,6,0,0,0,6,0,6,6,6,6,6,6,6,3,6
85,156639,2008-07-22,1,4,3,4,0,1,4,1,0,1,0,6,6,6,4,2,1,0,3,5,0
86,156640,2008-07-22,4,5,4,4,6,3,6,6,1,3,4,6,3,1,6,4,2,6,5,5,6
82,156641,2008-07-22,0,5,6,6,6,3,6,0,0,0,0,1,1,6,6,2,6,6,6,6,6
80,156642,2008-07-22,0,1,1,3,2,0,1,6,6,6,6,6,6,6,6,6,6,6,4,2,6
75,156643,2008-07-22,1,4,6,2,1,0,0,0,0,0,3,1,5,5,3,5,4,6,2,6,6
81,156644,2008-07-22,4,5,3,6,6,0,5,6,6,4,5,2,3,5,6,6,2,6,5,6,6
88,156645,2008-07-22,6,4,6,0,4,0,4,0,0,0,5,0,0,6,6,6,6,6,6,6,6
87,156646,2008-07-22,6,6,6,6,2,2,3,1,3,0,3,0,6,1,6,6,3,6,6,2,5
74,156647,2008-07-22,2,3,4,5,3,3,4,5,1,1,5,4,6,6,5,5,4,5,6,4,5
83,156648,2008-07-22,4,5,1,3,1,1,3,5,5,5,6,5,3,6,4,6,5,1,5,3,6
71,156654,2008-07-22,3,5,2,5,3,2,3,4,3,3,3,5,5,6,5,3,3,6,5,3,3
73,156655,2008-07-22,0,3,1,1,1,0,3,6,6,6,6,6,3,6,6,5,6,6,6,6,5
78,156656,2008-07-22,0,1,0,0,0,0,0,3,0,3,6,1,2,4,6,6,6,6,6,0,6
90,156657,2008-07-22,5,5,5,3,6,4,5,6,2,3,6,6,6,6,6,4,6,6,6,4,5
92,156688,2008-07-23,6,6,5,6,5,3,6,6,6,6,6,6,6,6,3,5,6,6,6,3,6
93,156722,2008-07-23,0,0,0,0,0,0,0,1,2,1,2,2,2,3,5,3,2,4,3,6,5
94,156729,2008-07-23,6,6,6,6,6,6,6,1,0,0,5,1,2,0,6,6,1,4,6,6,5
95,156760,2008-07-23,3,5,4,3,3,5,5,5,4,4,5,5,6,6,3,4,4,4,2,4,5
96,156767,2008-07-23,6,6,5,4,6,1,6,2,0,0,5,6,5,0,4,6,6,6,4,4,0
97,156777,2008-07-23,2,4,5,3,5,4,4,2,2,2,3,2,4,5,3,4,2,0,5,1,4
119,156799,2008-07-25,3,4,4,5,4,5,3,3,2,1,6,3,5,2,4,4,2,4,2,3,5
98,156802,2008-07-23,2,3,3,4,2,5,3,5,,3,5,1,5,1,4,2,3,3,4,1,1
99,156814,2008-07-23,1,6,2,6,6,3,6,1,0,0,2,0,6,6,6,6,4,5,6,6,4
100,156827,2008-07-24,0,3,3,3,3,4,3,3,3,0,2,1,3,3,5,4,4,6,6,3,5
101,156872,2008-07-24,6,6,6,6,6,6,6,6,5,6,6,,5,6,5,2,3,3,4,2,2
102,156874,2008-07-24,6,6,5,5,5,4,6,6,2,5,6,3,1,5,5,3,6,2,5,3,3
103,156897,2008-07-24,1,1,0,5,0,0,2,0,0,4,0,0,1,1,4,2,1,1,1,0,2
104,156911,2008-07-24,6,6,6,6,6,6,5,1,0,0,1,1,5,0,3,1,2,1,2,0,2
105,156930,2008-07-24,2,3,3,4,2,3,2,3,0,0,1,0,2,0,6,3,3,5,4,5,2
106,156946,2008-07-25,2,4,1,6,4,6,4,2,0,0,0,2,0,0,5,5,4,4,6,5,5
110,156956,2008-07-25,2,4,4,3,4,3,3,4,1,2,2,6,6,6,4,4,4,5,5,4,3
116,156957,2008-07-25,5,6,5,6,6,1,6,5,0,0,5,5,6,6,5,2,2,1,5,0,5
108,156958,2008-07-25,6,6,6,6,2,5,6,6,3,5,6,6,6,6,6,5,5,6,6,6,4
107,156959,2008-07-25,1,4,1,5,3,0,3,2,0,0,1,2,1,1,2,2,3,4,5,4,4
114,156960,2008-07-25,0,6,3,6,6,3,2,0,0,0,0,2,6,3,6,0,6,6,6,6,6
112,156961,2008-07-25,5,6,2,6,2,6,5,4,1,0,0,5,1,6,6,4,3,6,6,4,6
109,156962,2008-07-25,5,6,4,4,6,3,6,6,6,6,3,6,5,6,6,6,6,6,6,6,5
113,156963,2008-07-25,3,6,4,1,4,3,6,4,0,0,0,0,0,0,4,1,1,2,6,1,4
111,156967,2008-07-25,3,4,4,5,5,4,2,2,3,1,3,4,5,5,5,5,4,5,5,5,5
115,156969,2008-07-25,0,6,1,,6,0,6,6,0,0,6,0,6,0,6,0,6,0,6,6,6
117,156977,2008-07-25,5,5,4,5,5,4,5,5,0,1,2,2,5,0,4,2,2,3,3,3,5
118,156984,2008-07-25,3,2,2,4,5,1,3,2,2,0,3,4,5,2,4,3,1,4,4,4,3
124,156995,2008-07-26,2,2,1,2,4,2,3,5,1,1,4,2,2,6,4,5,3,1,5,3,1
121,157003,2008-07-25,3,3,3,3,1,2,2,4,0,1,5,1,0,2,3,,2,6,6,4,5
120,157004,2008-07-25,1,3,1,0,0,0,0,1,1,1,5,0,5,5,1,3,4,2,5,2,0
122,157013,2008-07-25,2,5,2,4,5,5,5,2,0,0,5,3,3,6,4,0,4,4,4,4,5
123,157032,2008-07-25,1,4,1,3,1,4,5,4,5,1,3,1,1,6,6,4,6,6,5,6,6
125,157106,2008-07-26,2,4,5,6,2,3,2,2,0,6,3,6,4,1,6,2,2,1,4,3,3
126,157117,2008-07-26,3,2,1,4,1,3,3,0,1,0,4,2,0,1,3,2,1,3,4,1,1
127,157121,2008-07-26,4,5,3,5,4,4,5,3,5,4,5,5,5,5,4,4,4,6,6,5,4
128,157131,2008-07-26,6,6,5,6,6,6,4,1,1,0,2,0,0,0,6,5,4,6,6,5,3
20763,157152,2013-02-10,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
129,157165,2008-07-26,3,6,1,6,5,4,4,1,0,0,4,2,2,1,5,3,1,3,1,4,2
130,157174,2008-07-27,3,6,0,3,5,4,6,3,0,2,6,3,3,1,2,3,4,3,2,6,4
131,157192,2008-07-27,6,6,6,6,6,6,5,3,3,5,6,6,5,6,5,4,5,5,5,5,4
132,157196,2008-07-27,6,6,2,6,4,5,4,1,0,4,0,5,4,2,4,3,3,4,5,6,4
133,157218,2008-07-27,1,2,3,2,1,2,2,3,0,0,2,0,4,5,4,5,3,4,5,4,5
134,157230,2008-07-27,0,2,1,1,2,1,3,5,5,4,4,3,6,2,6,3,3,6,6,5,5
135,157281,2008-07-28,2,5,4,5,5,5,5,0,1,0,3,3,6,0,5,6,4,2,5,5,4
136,157293,2008-07-28,0,6,5,5,1,4,4,4,4,6,0,6,6,1,6,3,5,1,3,6,4
137,157300,2008-07-28,1,4,1,6,4,2,4,1,3,1,3,4,5,6,4,5,1,1,6,4,3
138,157322,2008-07-28,0,1,1,3,6,0,1,0,0,0,0,2,3,2,6,6,2,5,5,5,4
139,157328,2008-07-28,4,5,5,5,5,5,5,2,5,3,4,5,5,4,4,4,2,5,4,4,4
140,157338,2008-07-28,6,6,5,6,6,5,6,0,0,0,1,0,0,0,5,5,3,5,4,3,5
141,157351,2008-07-28,2,3,3,4,4,5,2,1,1,1,5,1,1,2,5,3,4,5,6,4,3
142,157354,2008-07-28,1,5,6,0,4,5,5,1,1,0,3,0,1,1,1,4,6,1,6,6,0
143,157385,2008-07-28,6,3,4,6,5,1,3,4,0,0,3,0,0,0,2,5,5,3,6,2,4
145,157416,2008-07-29,1,6,2,6,6,6,6,0,0,0,0,0,0,0,5,0,3,0,2,1,0
146,157423,2008-07-29,4,5,5,4,6,4,4,3,2,3,5,4,5,4,6,6,4,3,5,4,6
147,157430,2008-07-29,1,6,2,4,4,5,3,0,0,0,2,2,2,6,5,5,6,4,5,3,4
148,157462,2008-07-29,3,6,2,5,6,5,4,3,1,0,0,1,1,1,4,1,0,2,3,1,3
5662,157475,2010-02-07,3,6,5,6,5,3,6,3,5,0,6,6,6,6,5,1,4,3,5,4,6
149,157499,2008-07-29,4,4,2,1,2,5,2,1,1,1,6,0,3,3,4,0,0,5,3,0,3
150,157506,2008-07-29,4,5,4,5,5,4,4,1,0,4,3,3,3,0,5,3,1,0,2,4,0
164,157547,2008-08-01,2,4,2,4,1,1,1,4,3,1,5,2,2,3,6,3,5,5,4,3,4
151,157585,2008-07-30,3,4,2,5,5,2,2,6,3,6,6,6,6,6,4,6,4,5,4,6,6
153,157619,2008-07-30,1,0,1,0,0,0,0,1,2,1,1,0,0,2,5,0,4,4,3,2,0
154,157643,2008-07-30,3,6,4,6,1,5,5,5,2,2,4,3,3,6,2,6,2,5,6,6,4
156,157667,2008-07-31,6,6,3,6,6,6,6,0,0,0,3,2,3,0,6,3,4,6,5,3,5
155,157672,2008-07-31,6,6,6,6,5,5,6,0,0,0,1,2,5,0,3,4,1,1,1,5,5
2290,157685,2008-11-28,2,3,3,5,4,4,4,3,0,2,2,5,2,1,4,6,4,5,3,5,6
157,157706,2008-07-31,,,,,,,,,,,,,,,,,,,,,
158,157714,2008-07-31,3,5,2,5,4,6,1,4,0,1,0,0,2,1,6,5,2,5,6,6,6
160,157741,2008-07-31,1,2,1,2,3,2,2,0,0,0,1,1,6,6,6,5,5,2,5,1,1
159,157745,2008-07-31,1,4,1,5,1,2,3,5,5,4,5,3,6,5,6,4,4,6,6,5,3
161,157765,2008-07-31,6,6,4,5,4,5,3,6,2,5,4,4,4,4,4,4,5,4,6,5,4
162,157843,2008-08-01,4,6,5,6,5,5,5,1,0,1,4,1,5,1,5,4,3,5,4,2,6
165,157877,2008-08-01,4,5,4,4,5,5,3,0,0,3,6,0,6,6,5,3,1,1,4,5,4
166,157905,2008-08-02,4,6,4,5,5,4,5,4,1,4,6,6,6,2,4,4,3,5,6,5,6
169,157974,2008-08-03,5,5,4,5,3,4,5,0,0,0,4,1,3,4,5,1,3,1,0,2,1
170,157975,2008-08-03,0,0,0,0,0,0,0,4,6,6,6,6,3,6,0,1,2,0,6,0,0
172,157977,2008-08-03,4,5,4,6,6,6,6,5,1,3,6,5,4,5,2,4,5,5,6,4,5
173,157980,2008-08-03,5,6,6,6,6,6,6,2,3,0,6,3,6,1,6,5,4,6,6,6,4
174,157991,2008-08-03,0,5,0,6,0,0,1,0,0,0,3,0,3,0,6,3,1,5,6,3,0
175,158034,2008-08-03,6,6,3,5,6,5,5,2,3,3,4,5,6,5,3,3,5,4,6,2,3
178,158041,2008-08-04,1,5,3,5,6,4,5,2,0,1,0,1,1,1,5,1,0,3,3,2,2
176,158062,2008-08-04,6,6,6,4,6,6,5,5,0,4,5,0,4,0,4,4,3,4,5,4,1
177,158110,2008-08-04,2,5,4,4,4,3,4,1,1,1,0,0,5,1,1,0,2,5,5,6,4
179,158140,2008-08-04,1,5,5,5,5,4,3,3,0,0,3,4,2,0,5,4,3,5,3,6,5
180,158143,2008-08-05,5,6,4,5,6,5,4,5,0,2,3,3,4,6,6,6,3,3,5,5,3
185,158147,2008-08-06,5,5,6,6,6,6,0,6,0,4,6,3,6,0,6,5,6,1,6,0,6
181,158221,2008-08-05,4,5,1,5,4,2,5,3,0,0,2,1,1,2,4,4,3,5,3,4,4
182,158227,2008-08-05,5,6,6,3,3,6,3,6,2,6,0,6,6,6,6,5,6,6,4,6,
183,158229,2008-08-05,4,5,3,5,5,5,4,0,0,0,2,0,3,0,6,1,1,1,6,6,1
184,158256,2008-08-05,4,3,4,5,5,4,3,0,1,1,3,1,0,2,4,6,3,4,5,5,6
186,158285,2008-08-06,5,6,5,5,6,3,6,2,0,1,1,1,2,2,4,3,3,4,4,4,3
187,158307,2008-08-06,1,1,4,6,5,5,6,1,1,1,1,0,1,2,3,0,1,1,3,4,1
188,158314,2008-08-06,5,6,5,5,6,6,3,1,0,0,3,3,6,2,3,3,3,3,4,5,2
189,158345,2008-08-06,2,5,3,5,1,5,3,2,1,1,5,4,4,6,4,4,2,4,5,6,3
190,158355,2008-08-06,5,5,4,5,6,6,5,0,0,0,0,3,5,0,3,2,1,1,4,0,1
192,158411,2008-08-06,3,4,5,2,3,5,5,5,1,5,5,5,5,6,6,3,3,5,6,6,6
193,158425,2008-08-06,5,5,4,3,3,3,1,0,0,1,2,2,2,1,4,1,1,4,3,6,3
194,158448,2008-08-06,3,6,3,6,3,1,1,6,2,0,1,5,3,2,5,6,3,5,4,5,3
195,158504,2008-08-07,1,5,4,4,2,5,4,1,0,1,1,0,2,0,4,2,2,5,3,3,1
196,158518,2008-08-07,5,5,1,3,1,1,1,0,0,0,0,0,0,6,3,6,6,5,6,5,6
197,158554,2008-08-07,4,6,5,6,5,6,6,6,3,3,6,6,6,5,6,1,2,6,6,4,1
18520,158606,2012-10-21,4,5,5,4,4,6,2,6,1,2,2,0,6,4,6,3,4,6,5,6,5
198,158612,2008-08-08,3,4,4,4,4,2,4,1,0,0,2,0,1,0,4,1,2,4,4,5,0
200,158637,2008-08-08,2,3,0,3,0,1,4,3,1,1,0,0,0,1,4,3,6,3,,1,1
201,158644,2008-08-08,0,6,1,5,5,0,4,3,2,5,2,4,1,6,6,5,4,1,4,4,5
202,158649,2008-08-08,3,5,3,4,3,5,4,3,1,2,2,3,5,3,6,5,4,6,6,5,6
203,158660,2008-08-08,4,5,5,5,4,4,5,6,2,6,6,6,6,6,5,4,3,4,5,1,3
204,158664,2008-08-08,6,6,5,6,6,5,6,5,5,5,5,6,4,6,6,4,4,4,3,3,6
205,158681,2008-08-08,3,3,4,4,4,4,3,0,0,0,2,0,0,2,2,2,1,3,3,3,3
206,158688,2008-08-08,2,4,0,5,5,2,2,4,0,0,3,4,6,0,6,4,6,5,5,6,4
207,158702,2008-08-09,2,4,2,5,5,2,3,0,0,0,3,1,4,3,3,4,2,3,3,4,5
208,158718,2008-08-09,5,5,3,5,5,5,5,4,2,1,2,2,5,1,5,3,3,4,4,3,2
209,158729,2008-08-09,4,6,6,6,4,4,6,0,6,0,4,2,6,2,5,,5,1,6,3,5
210,158734,2008-08-09,2,4,1,4,3,2,4,2,0,3,3,0,5,6,4,3,1,4,4,2,2
226,158747,2008-08-10,5,5,3,5,5,5,4,3,0,0,4,0,4,2,4,4,3,2,4,3,6
211,158748,2008-08-09,4,5,3,5,5,4,5,1,0,1,0,3,1,5,4,4,1,2,2,1,2
215,158750,2008-08-09,3,2,4,4,2,4,4,3,0,1,4,2,3,5,5,4,2,2,5,2,6
213,158753,2008-08-09,5,6,3,6,5,2,6,5,3,6,6,6,5,5,6,4,3,5,6,6,6
216,158758,2008-08-09,5,5,1,4,2,3,1,0,0,0,1,0,2,0,6,6,4,5,4,6,5
227,158770,2008-08-10,4,5,6,4,5,5,4,6,6,0,6,6,6,4,5,6,5,4,4,6,4
228,158795,2008-08-10,5,5,5,5,5,5,5,1,0,,5,4,5,0,6,2,1,5,4,4,5
218,158804,2008-08-09,0,5,1,5,4,5,2,6,1,4,3,4,5,3,5,6,4,5,6,4,6
217,158805,2008-08-09,5,5,4,5,4,5,5,2,4,1,3,1,0,3,6,2,5,6,5,6,5
3975,158832,2009-07-02,4,4,6,5,3,3,3,4,5,3,3,4,3,6,4,3,4,4,5,5,5
219,158842,2008-08-10,4,5,4,5,6,3,4,5,1,1,3,2,5,1,3,3,3,3,5,4,4
220,158853,2008-08-10,4,5,2,4,5,1,1,0,0,1,4,0,0,5,5,5,4,4,6,6,5
221,158857,2008-08-10,6,6,6,6,5,6,6,3,0,3,6,6,6,6,4,2,2,6,6,6,5
222,158867,2008-08-10,6,6,6,6,5,6,5,4,4,0,4,3,1,1,3,3,4,4,4,4,4
223,158877,2008-08-10,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,6,5,6,6,6
224,158879,2008-08-10,6,6,6,6,6,5,6,5,0,4,5,5,6,0,6,4,5,5,5,4,3
225,158892,2008-08-10,1,5,5,4,6,1,4,0,0,0,0,0,0,0,6,6,3,1,6,4,5
229,158922,2008-08-10,1,1,2,5,2,4,3,2,0,1,2,0,3,1,6,5,3,4,6,6,5
230,158964,2008-08-10,3,6,5,6,5,4,4,5,2,4,5,0,2,6,4,3,4,5,5,6,5
231,158978,2008-08-10,0,0,1,1,0,0,0,0,0,0,0,1,4,2,4,4,4,0,3,2,4
232,158984,2008-08-11,2,1,1,4,2,2,0,0,3,0,3,4,6,2,6,5,4,4,6,4,5
234,158998,2008-08-11,1,1,1,1,1,1,1,0,0,1,0,3,2,5,4,4,2,1,4,2,1
233,159007,2008-08-11,4,5,0,5,0,3,1,4,1,5,4,5,5,5,6,3,1,6,6,6,1
237,159012,2008-08-11,4,6,1,3,5,6,4,0,0,0,6,4,6,1,4,1,5,2,,5,6
235,159013,2008-08-11,2,4,5,2,2,1,4,1,6,0,2,4,6,2,4,4,1,4,3,0,3
236,159021,2008-08-11,1,4,1,5,5,5,4,4,3,0,2,6,6,5,6,1,4,1,5,2,1
239,159024,2008-08-11,5,6,4,6,6,5,5,5,6,6,6,6,6,6,6,5,2,5,5,6,4
238,159025,2008-08-11,3,3,6,6,2,1,5,1,0,0,2,2,0,1,3,2,1,4,3,1,4
240,159031,2008-08-11,3,3,2,4,3,0,3,3,1,2,5,1,2,4,6,4,4,5,5,4,5
241,159058,2008-08-11,5,6,6,5,5,5,3,3,2,2,2,5,4,6,4,6,1,2,3,4,5
242,159074,2008-08-11,2,5,0,4,3,5,3,1,0,0,4,0,6,5,4,1,2,3,4,2,0
243,159113,2008-08-11,4,6,2,5,4,6,5,2,1,0,1,0,4,0,5,3,5,1,6,3,3
244,159130,2008-08-11,4,5,6,5,5,4,5,1,3,5,4,5,6,5,5,3,2,4,4,4,1
245,159136,2008-08-11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,4,3,5,3,3,0
246,159152,2008-08-11,0,5,3,4,1,5,5,0,0,0,1,0,2,0,4,1,0,0,4,2,1
247,159168,2008-08-11,3,4,6,4,3,6,3,0,0,0,4,0,3,0,6,6,5,3,6,3,5
248,159195,2008-08-11,5,5,6,5,6,6,3,2,0,0,2,0,3,3,3,1,5,2,4,5,1
249,159202,2008-08-11,0,5,2,5,3,4,4,5,0,0,4,6,6,6,6,0,2,5,5,2,5
250,159269,2008-08-12,5,6,4,4,6,0,3,1,0,0,6,4,6,6,1,2,3,6,3,4,6
251,159293,2008-08-12,4,5,4,6,6,6,0,1,0,0,2,2,2,0,6,6,6,4,5,5,5
252,159321,2008-08-12,4,4,2,5,2,3,4,2,1,1,3,1,5,6,6,4,4,2,5,2,2
253,159325,2008-08-12,1,3,3,4,5,5,2,2,0,2,3,0,0,1,1,3,3,1,3,2,1
254,159368,2008-08-12,2,4,1,5,1,2,0,0,0,0,0,0,4,5,4,5,3,1,5,3,2
255,159371,2008-08-12,0,0,0,1,1,0,1,5,3,2,2,3,0,4,6,2,6,5,6,4,5
257,159392,2008-08-12,3,4,2,4,2,3,2,4,4,3,5,3,5,4,4,2,4,3,5,4,3
258,159396,2008-08-12,4,5,4,6,5,6,5,4,1,5,6,5,5,5,3,2,4,2,4,4,4
259,159401,2008-08-12,4,6,6,6,6,6,6,6,6,6,6,6,5,6,3,5,6,6,6,6,6
260,159404,2008-08-12,2,5,6,6,5,4,4,3,2,3,4,6,5,6,6,5,4,4,5,6,5
261,159426,2008-08-12,4,5,3,5,6,4,5,3,3,3,5,2,2,5,5,3,4,3,5,1,5
262,159436,2008-08-12,4,5,4,5,4,3,5,1,2,1,3,2,2,4,6,2,4,5,5,2,4
263,159442,2008-08-12,2,3,3,3,3,2,3,2,3,4,5,1,4,5,5,3,5,4,5,4,6
264,159446,2008-08-12,1,3,0,4,1,1,1,1,1,0,0,0,6,6,4,3,1,2,2,5,5
265,159458,2008-08-13,6,6,6,,6,5,6,5,5,5,5,5,6,6,4,5,5,6,4,5,5
266,159467,2008-08-13,5,3,2,4,2,3,4,6,0,1,1,4,6,6,3,4,3,2,3,6,5
267,159483,2008-08-13,3,3,3,5,3,3,3,4,0,0,5,0,0,0,4,5,5,5,4,4,4
269,159499,2008-08-13,3,5,3,6,3,5,4,3,1,1,1,4,4,1,5,3,3,1,4,,2
270,159503,2008-08-13,3,5,2,2,4,1,3,2,1,0,2,1,0,4,4,3,3,4,3,2,6
271,159521,2008-08-13,2,4,2,6,6,1,0,4,4,1,4,6,6,6,6,5,6,5,6,3,4
272,159529,2008-08-13,4,5,3,5,5,4,5,3,1,1,1,5,4,1,3,2,1,2,3,2,2
273,159559,2008-08-13,5,5,4,3,4,4,5,5,0,3,6,4,,5,4,3,1,1,4,4,4
275,159575,2008-08-13,3,2,3,5,0,3,0,0,0,0,0,0,3,0,6,6,2,,6,3,2
276,159577,2008-08-13,6,6,5,6,6,5,6,0,0,2,5,4,5,5,6,0,4,4,6,6,3
278,159591,2008-08-14,3,6,4,5,4,6,5,0,0,0,0,0,5,0,2,5,2,1,5,5,5
279,159606,2008-08-14,5,6,2,5,6,3,5,4,0,1,6,5,6,6,6,5,2,6,5,6,3
280,159623,2008-08-14,1,4,6,3,3,1,1,0,1,2,4,3,6,2,6,6,5,5,5,3,6
286,159673,2008-08-14,5,4,0,0,0,0,0,6,1,6,6,1,3,3,5,5,4,4,6,4,0
281,159677,2008-08-14,2,5,5,5,5,5,6,3,1,2,2,6,6,2,5,5,5,4,5,6,6
282,159679,2008-08-14,4,5,2,5,5,3,2,1,0,0,1,0,2,2,3,3,3,3,4,3,1
283,159694,2008-08-14,5,5,0,5,3,3,3,3,0,4,4,1,5,4,5,2,4,4,4,4,2
284,159703,2008-08-14,0,0,0,0,0,1,0,0,0,0,0,0,5,0,6,6,2,5,4,0,6
285,159721,2008-08-14,2,4,5,5,5,6,1,0,0,2,4,0,0,0,5,4,4,4,6,4,6
6194,159748,2010-04-28,3,4,2,4,4,4,4,4,6,1,5,4,4,5,6,3,1,3,1,6,0
288,159780,2008-08-15,4,4,6,5,4,5,5,3,0,0,1,1,2,0,4,4,2,3,3,3,3
292,159826,2008-08-16,2,1,1,1,6,5,4,3,0,0,0,1,0,3,4,3,1,1,2,4,0
291,159828,2008-08-16,3,5,5,6,4,5,4,0,0,2,0,4,0,2,5,4,4,2,5,4,1
